client_id,month,active_dayz,recharge_dayz
CLI-004123,2026-01-01,14,7
CLI-004123,2026-02-01,15,13
CLI-004123,2026-03-01,15,8
CLI-004123,2026-04-01,13,9
CLI-004123,2026-05-01,17,12
CLI-004123,2026-06-01,16,12
CLI-004124,2026-01-01,11,5
CLI-004124,2026-02-01,15,8
CLI-004124,2026-03-01,7,4
CLI-004124,2026-04-01,15,9
CLI-004124,2026-05-01,14,10
CLI-004124,2026-06-01,12,7
CLI-004125,2026-01-01,10,5
CLI-004125,2026-02-01,11,6
CLI-004125,2026-03-01,5,2
CLI-004125,2026-04-01,8,7
CLI-004125,2026-05-01,7,6
CLI-004125,2026-06-01,7,6
CLI-004126,2026-01-01,10,6
CLI-004126,2026-02-01,11,7
CLI-004126,2026-03-01,7,5
CLI-004126,2026-04-01,10,6
CLI-004126,2026-05-01,12,9
CLI-004126,2026-06-01,11,6
CLI-004127,2026-01-01,20,13
CLI-004127,2026-02-01,17,14
CLI-004127,2026-03-01,20,13
CLI-004127,2026-04-01,19,12
CLI-004127,2026-05-01,19,13
CLI-004127,2026-06-01,21,14
CLI-004128,2026-01-01,14,10
CLI-004128,2026-02-01,10,5
CLI-004128,2026-03-01,15,10
CLI-004128,2026-04-01,17,12
CLI-004128,2026-05-01,12,10
CLI-004128,2026-06-01,12,7
CLI-004129,2026-01-01,11,8
CLI-004129,2026-02-01,7,5
CLI-004129,2026-03-01,10,5
CLI-004129,2026-04-01,11,7
CLI-004129,2026-05-01,8,6
CLI-004129,2026-06-01,8,5
CLI-004130,2026-01-01,16,9
CLI-004130,2026-02-01,9,6
CLI-004130,2026-03-01,12,6
CLI-004130,2026-04-01,12,8
CLI-004130,2026-05-01,9,6
CLI-004130,2026-06-01,16,12
CLI-004131,2026-01-01,4,3
CLI-004131,2026-02-01,7,6
CLI-004131,2026-03-01,8,4
CLI-004131,2026-04-01,4,3
CLI-004131,2026-05-01,7,5
CLI-004131,2026-06-01,5,3
CLI-004132,2026-01-01,18,9
CLI-004132,2026-02-01,21,14
CLI-004132,2026-03-01,19,12
CLI-004132,2026-04-01,17,13
CLI-004132,2026-05-01,19,10
CLI-004132,2026-06-01,20,12
CLI-004133,2026-01-01,8,5
CLI-004133,2026-02-01,8,6
CLI-004133,2026-03-01,6,4
CLI-004133,2026-04-01,4,2
CLI-004133,2026-05-01,8,5
CLI-004133,2026-06-01,10,7
CLI-004134,2026-01-01,15,9
CLI-004134,2026-02-01,19,14
CLI-004134,2026-03-01,12,7
CLI-004134,2026-04-01,12,8
CLI-004134,2026-05-01,13,9
CLI-004134,2026-06-01,9,4
CLI-004135,2026-01-01,18,11
CLI-004135,2026-02-01,21,13
CLI-004135,2026-03-01,18,12
CLI-004135,2026-04-01,21,13
CLI-004135,2026-05-01,21,14
CLI-004135,2026-06-01,21,14
CLI-004136,2026-01-01,13,9
CLI-004136,2026-02-01,12,8
CLI-004136,2026-03-01,12,10
CLI-004136,2026-04-01,12,7
CLI-004136,2026-05-01,8,4
CLI-004136,2026-06-01,12,9
CLI-004137,2026-01-01,19,10
CLI-004137,2026-02-01,14,11
CLI-004137,2026-03-01,14,9
CLI-004137,2026-04-01,15,11
CLI-004137,2026-05-01,14,12
CLI-004137,2026-06-01,15,11
CLI-004139,2026-01-01,13,9
CLI-004139,2026-02-01,12,6
CLI-004139,2026-03-01,14,9
CLI-004139,2026-04-01,13,8
CLI-004139,2026-05-01,12,10
CLI-004139,2026-06-01,12,7
CLI-004141,2026-01-01,19,13
CLI-004141,2026-02-01,18,9
CLI-004141,2026-03-01,13,9
CLI-004141,2026-04-01,21,11
CLI-004141,2026-05-01,21,14
CLI-004141,2026-06-01,15,13
CLI-004142,2026-01-01,7,4
CLI-004142,2026-02-01,10,8
CLI-004142,2026-03-01,9,6
CLI-004142,2026-04-01,8,7
CLI-004142,2026-05-01,9,7
CLI-004142,2026-06-01,7,5
CLI-004143,2026-01-01,13,11
CLI-004143,2026-02-01,11,5
CLI-004143,2026-03-01,11,5
CLI-004143,2026-04-01,11,9
CLI-004143,2026-05-01,9,7
CLI-004143,2026-06-01,15,10
CLI-004144,2026-01-01,16,12
CLI-004144,2026-02-01,12,7
CLI-004144,2026-03-01,18,10
CLI-004144,2026-04-01,18,13
CLI-004144,2026-05-01,15,12
CLI-004144,2026-06-01,18,10
CLI-004146,2026-01-01,11,9
CLI-004146,2026-02-01,8,6
CLI-004146,2026-03-01,11,8
CLI-004146,2026-04-01,9,6
CLI-004146,2026-05-01,8,6
CLI-004146,2026-06-01,8,6
CLI-004147,2026-01-01,18,14
CLI-004147,2026-02-01,13,9
CLI-004147,2026-03-01,18,11
CLI-004147,2026-04-01,15,13
CLI-004147,2026-05-01,16,10
CLI-004147,2026-06-01,14,10
CLI-004148,2026-01-01,14,11
CLI-004148,2026-02-01,11,8
CLI-004148,2026-03-01,16,10
CLI-004148,2026-04-01,17,14
CLI-004148,2026-05-01,13,11
CLI-004148,2026-06-01,10,5
CLI-004149,2026-01-01,14,7
CLI-004149,2026-02-01,17,14
CLI-004149,2026-03-01,15,12
CLI-004149,2026-04-01,13,8
CLI-004149,2026-05-01,16,11
CLI-004149,2026-06-01,11,6
CLI-004150,2026-01-01,18,11
CLI-004150,2026-02-01,17,9
CLI-004150,2026-03-01,20,14
CLI-004150,2026-04-01,18,11
CLI-004150,2026-05-01,14,9
CLI-004150,2026-06-01,17,14
CLI-004151,2026-01-01,9,5
CLI-004151,2026-02-01,10,5
CLI-004151,2026-03-01,8,6
CLI-004151,2026-04-01,12,6
CLI-004151,2026-05-01,18,12
CLI-004151,2026-06-01,12,9
CLI-004153,2026-01-01,13,7
CLI-004153,2026-02-01,14,7
CLI-004153,2026-03-01,11,6
CLI-004153,2026-04-01,12,9
CLI-004153,2026-05-01,13,7
CLI-004153,2026-06-01,16,11
CLI-004157,2026-01-01,19,13
CLI-004157,2026-02-01,20,12
CLI-004157,2026-03-01,18,9
CLI-004157,2026-04-01,16,9
CLI-004157,2026-05-01,17,10
CLI-004157,2026-06-01,15,11
CLI-004158,2026-01-01,14,10
CLI-004158,2026-02-01,17,12
CLI-004158,2026-03-01,16,12
CLI-004158,2026-04-01,13,8
CLI-004158,2026-05-01,12,8
CLI-004158,2026-06-01,15,11
CLI-004159,2026-01-01,21,14
CLI-004159,2026-02-01,16,9
CLI-004159,2026-03-01,18,13
CLI-004159,2026-04-01,16,10
CLI-004159,2026-05-01,18,14
CLI-004159,2026-06-01,21,14
CLI-004160,2026-01-01,18,11
CLI-004160,2026-02-01,16,8
CLI-004160,2026-03-01,10,6
CLI-004160,2026-04-01,17,13
CLI-004160,2026-05-01,17,9
CLI-004160,2026-06-01,12,9
CLI-004162,2026-01-01,13,8
CLI-004162,2026-02-01,12,10
CLI-004162,2026-03-01,13,7
CLI-004162,2026-04-01,12,7
CLI-004162,2026-05-01,11,6
CLI-004162,2026-06-01,16,10
CLI-004163,2026-01-01,11,7
CLI-004163,2026-02-01,7,3
CLI-004163,2026-03-01,10,6
CLI-004163,2026-04-01,10,7
CLI-004163,2026-05-01,12,6
CLI-004163,2026-06-01,12,6
CLI-004164,2026-01-01,15,11
CLI-004164,2026-02-01,17,14
CLI-004164,2026-03-01,17,12
CLI-004164,2026-04-01,18,9
CLI-004164,2026-05-01,19,13
CLI-004164,2026-06-01,18,13
CLI-004165,2026-01-01,21,11
CLI-004165,2026-02-01,16,12
CLI-004165,2026-03-01,16,9
CLI-004165,2026-04-01,14,11
CLI-004165,2026-05-01,21,14
CLI-004165,2026-06-01,21,14
CLI-004166,2026-01-01,9,7
CLI-004166,2026-02-01,7,5
CLI-004166,2026-03-01,8,5
CLI-004166,2026-04-01,4,3
CLI-004166,2026-05-01,7,4
CLI-004166,2026-06-01,9,5
CLI-004168,2026-01-01,15,8
CLI-004168,2026-02-01,12,9
CLI-004168,2026-03-01,14,7
CLI-004168,2026-04-01,13,11
CLI-004168,2026-05-01,12,6
CLI-004168,2026-06-01,12,8
CLI-004171,2026-01-01,20,13
CLI-004171,2026-02-01,21,11
CLI-004171,2026-03-01,15,8
CLI-004171,2026-04-01,12,9
CLI-004171,2026-05-01,20,14
CLI-004171,2026-06-01,16,12
CLI-004172,2026-01-01,11,6
CLI-004172,2026-02-01,13,8
CLI-004172,2026-03-01,11,7
CLI-004172,2026-04-01,14,10
CLI-004172,2026-05-01,16,10
CLI-004172,2026-06-01,11,8
CLI-004173,2026-01-01,14,11
CLI-004173,2026-02-01,20,14
CLI-004173,2026-03-01,18,11
CLI-004173,2026-04-01,16,13
CLI-004173,2026-05-01,14,10
CLI-004173,2026-06-01,16,11
CLI-004176,2026-01-01,10,8
CLI-004176,2026-02-01,13,6
CLI-004176,2026-03-01,8,6
CLI-004176,2026-04-01,14,10
CLI-004176,2026-05-01,14,8
CLI-004176,2026-06-01,14,7
CLI-004178,2026-01-01,21,14
CLI-004178,2026-02-01,17,13
CLI-004178,2026-03-01,10,5
CLI-004178,2026-04-01,14,9
CLI-004178,2026-05-01,15,8
CLI-004178,2026-06-01,15,8
CLI-004179,2026-01-01,20,10
CLI-004179,2026-02-01,21,14
CLI-004179,2026-03-01,17,8
CLI-004179,2026-04-01,18,12
CLI-004179,2026-05-01,14,7
CLI-004179,2026-06-01,21,14
CLI-004181,2026-01-01,14,10
CLI-004181,2026-02-01,11,5
CLI-004181,2026-03-01,15,8
CLI-004181,2026-04-01,9,5
CLI-004181,2026-05-01,16,14
CLI-004181,2026-06-01,13,6
CLI-004182,2026-01-01,12,7
CLI-004182,2026-02-01,10,6
CLI-004182,2026-03-01,8,5
CLI-004182,2026-04-01,8,5
CLI-004182,2026-05-01,13,11
CLI-004182,2026-06-01,11,6
CLI-004185,2026-01-01,16,8
CLI-004185,2026-02-01,13,10
CLI-004185,2026-03-01,16,13
CLI-004185,2026-04-01,16,9
CLI-004185,2026-05-01,17,13
CLI-004185,2026-06-01,13,7
CLI-004187,2026-01-01,15,8
CLI-004187,2026-02-01,15,8
CLI-004187,2026-03-01,12,6
CLI-004187,2026-04-01,17,10
CLI-004187,2026-05-01,15,12
CLI-004187,2026-06-01,14,8
CLI-004188,2026-01-01,12,8
CLI-004188,2026-02-01,10,5
CLI-004188,2026-03-01,11,9
CLI-004188,2026-04-01,8,5
CLI-004188,2026-05-01,8,5
CLI-004188,2026-06-01,10,7
CLI-004189,2026-01-01,16,8
CLI-004189,2026-02-01,18,9
CLI-004189,2026-03-01,16,10
CLI-004189,2026-04-01,17,10
CLI-004189,2026-05-01,20,11
CLI-004189,2026-06-01,15,7
CLI-004190,2026-01-01,15,9
CLI-004190,2026-02-01,12,10
CLI-004190,2026-03-01,16,13
CLI-004190,2026-04-01,15,10
CLI-004190,2026-05-01,15,12
CLI-004190,2026-06-01,15,9
CLI-004191,2026-01-01,12,8
CLI-004191,2026-02-01,10,5
CLI-004191,2026-03-01,11,6
CLI-004191,2026-04-01,10,7
CLI-004191,2026-05-01,12,8
CLI-004191,2026-06-01,11,8
CLI-004192,2026-01-01,18,14
CLI-004192,2026-02-01,17,8
CLI-004192,2026-03-01,16,12
CLI-004192,2026-04-01,20,14
CLI-004192,2026-05-01,17,14
CLI-004192,2026-06-01,20,14
CLI-004193,2026-01-01,5,2
CLI-004193,2026-02-01,7,4
CLI-004193,2026-03-01,7,5
CLI-004193,2026-04-01,8,4
CLI-004193,2026-05-01,12,7
CLI-004193,2026-06-01,5,3
CLI-004195,2026-01-01,21,13
CLI-004195,2026-02-01,21,14
CLI-004195,2026-03-01,20,13
CLI-004195,2026-04-01,18,14
CLI-004195,2026-05-01,19,14
CLI-004195,2026-06-01,21,11
CLI-004197,2026-01-01,21,14
CLI-004197,2026-02-01,19,14
CLI-004197,2026-03-01,16,12
CLI-004197,2026-04-01,14,10
CLI-004197,2026-05-01,14,7
CLI-004197,2026-06-01,16,11
CLI-004198,2026-01-01,19,14
CLI-004198,2026-02-01,18,11
CLI-004198,2026-03-01,18,14
CLI-004198,2026-04-01,11,9
CLI-004198,2026-05-01,19,14
CLI-004198,2026-06-01,16,8
CLI-004199,2026-01-01,13,10
CLI-004199,2026-02-01,20,10
CLI-004199,2026-03-01,19,14
CLI-004199,2026-04-01,17,10
CLI-004199,2026-05-01,19,14
CLI-004199,2026-06-01,17,8
CLI-004200,2026-01-01,15,12
CLI-004200,2026-02-01,19,11
CLI-004200,2026-03-01,17,12
CLI-004200,2026-04-01,18,9
CLI-004200,2026-05-01,16,8
CLI-004200,2026-06-01,18,13
CLI-004201,2026-01-01,8,7
CLI-004201,2026-02-01,10,5
CLI-004201,2026-03-01,10,6
CLI-004201,2026-04-01,5,3
CLI-004201,2026-05-01,7,4
CLI-004201,2026-06-01,9,6
CLI-004202,2026-01-01,12,10
CLI-004202,2026-02-01,14,10
CLI-004202,2026-03-01,10,7
CLI-004202,2026-04-01,17,13
CLI-004202,2026-05-01,11,7
CLI-004202,2026-06-01,16,12
CLI-004203,2026-01-01,5,4
CLI-004203,2026-02-01,7,5
CLI-004203,2026-03-01,7,4
CLI-004203,2026-04-01,7,5
CLI-004203,2026-05-01,9,5
CLI-004203,2026-06-01,10,8
CLI-004204,2026-01-01,19,9
CLI-004204,2026-02-01,17,11
CLI-004204,2026-03-01,14,9
CLI-004204,2026-04-01,17,8
CLI-004204,2026-05-01,15,7
CLI-004204,2026-06-01,21,14
CLI-004205,2026-01-01,11,8
CLI-004205,2026-02-01,12,9
CLI-004205,2026-03-01,12,10
CLI-004205,2026-04-01,7,3
CLI-004205,2026-05-01,10,7
CLI-004205,2026-06-01,12,8
CLI-004206,2026-01-01,10,5
CLI-004206,2026-02-01,12,6
CLI-004206,2026-03-01,9,5
CLI-004206,2026-04-01,9,6
CLI-004206,2026-05-01,12,6
CLI-004206,2026-06-01,11,6
CLI-004207,2026-01-01,15,10
CLI-004207,2026-02-01,16,12
CLI-004207,2026-03-01,14,8
CLI-004207,2026-04-01,17,14
CLI-004207,2026-05-01,17,14
CLI-004207,2026-06-01,11,5
CLI-004208,2026-01-01,10,5
CLI-004208,2026-02-01,8,4
CLI-004208,2026-03-01,12,6
CLI-004208,2026-04-01,9,6
CLI-004208,2026-05-01,7,4
CLI-004208,2026-06-01,11,9
CLI-004209,2026-01-01,16,13
CLI-004209,2026-02-01,18,12
CLI-004209,2026-03-01,16,9
CLI-004209,2026-04-01,13,9
CLI-004209,2026-05-01,19,9
CLI-004209,2026-06-01,17,10
CLI-004210,2026-01-01,9,6
CLI-004210,2026-02-01,6,5
CLI-004210,2026-03-01,10,6
CLI-004210,2026-04-01,10,8
CLI-004210,2026-05-01,7,3
CLI-004210,2026-06-01,11,5
CLI-004211,2026-01-01,17,12
CLI-004211,2026-02-01,12,8
CLI-004211,2026-03-01,15,10
CLI-004211,2026-04-01,14,7
CLI-004211,2026-05-01,15,8
CLI-004211,2026-06-01,16,13
CLI-004213,2026-01-01,6,4
CLI-004213,2026-02-01,14,9
CLI-004213,2026-03-01,12,7
CLI-004213,2026-04-01,12,7
CLI-004213,2026-05-01,10,8
CLI-004213,2026-06-01,9,7
CLI-004215,2026-01-01,10,8
CLI-004215,2026-02-01,10,7
CLI-004215,2026-03-01,12,10
CLI-004215,2026-04-01,10,7
CLI-004215,2026-05-01,8,5
CLI-004215,2026-06-01,11,8
CLI-004216,2026-01-01,14,9
CLI-004216,2026-02-01,16,12
CLI-004216,2026-03-01,15,12
CLI-004216,2026-04-01,17,13
CLI-004216,2026-05-01,15,9
CLI-004216,2026-06-01,12,7
CLI-004217,2026-01-01,11,6
CLI-004217,2026-02-01,12,6
CLI-004217,2026-03-01,13,7
CLI-004217,2026-04-01,10,6
CLI-004217,2026-05-01,11,6
CLI-004217,2026-06-01,15,8
CLI-004218,2026-01-01,16,13
CLI-004218,2026-02-01,14,7
CLI-004218,2026-03-01,21,14
CLI-004218,2026-04-01,21,13
CLI-004218,2026-05-01,21,14
CLI-004218,2026-06-01,20,14
CLI-004220,2026-01-01,11,5
CLI-004220,2026-02-01,11,9
CLI-004220,2026-03-01,9,7
CLI-004220,2026-04-01,13,7
CLI-004220,2026-05-01,10,8
CLI-004220,2026-06-01,15,12
CLI-004221,2026-01-01,16,9
CLI-004221,2026-02-01,9,5
CLI-004221,2026-03-01,12,10
CLI-004221,2026-04-01,16,10
CLI-004221,2026-05-01,13,7
CLI-004221,2026-06-01,11,8
CLI-004222,2026-01-01,8,4
CLI-004222,2026-02-01,8,4
CLI-004222,2026-03-01,8,5
CLI-004222,2026-04-01,10,6
CLI-004222,2026-05-01,8,4
CLI-004222,2026-06-01,8,5
CLI-004223,2026-01-01,17,13
CLI-004223,2026-02-01,20,14
CLI-004223,2026-03-01,18,14
CLI-004223,2026-04-01,21,13
CLI-004223,2026-05-01,21,11
CLI-004223,2026-06-01,17,14
CLI-004224,2026-01-01,18,14
CLI-004224,2026-02-01,18,9
CLI-004224,2026-03-01,17,9
CLI-004224,2026-04-01,15,12
CLI-004224,2026-05-01,15,9
CLI-004224,2026-06-01,17,10
CLI-004225,2026-01-01,14,11
CLI-004225,2026-02-01,12,9
CLI-004225,2026-03-01,18,12
CLI-004225,2026-04-01,16,9
CLI-004225,2026-05-01,15,7
CLI-004225,2026-06-01,17,11
CLI-004226,2026-01-01,16,13
CLI-004226,2026-02-01,14,10
CLI-004226,2026-03-01,21,12
CLI-004226,2026-04-01,17,14
CLI-004226,2026-05-01,19,12
CLI-004226,2026-06-01,21,13
CLI-004228,2026-01-01,19,10
CLI-004228,2026-02-01,19,14
CLI-004228,2026-03-01,16,12
CLI-004228,2026-04-01,17,8
CLI-004228,2026-05-01,13,10
CLI-004228,2026-06-01,20,12
CLI-004229,2026-01-01,16,8
CLI-004229,2026-02-01,21,14
CLI-004229,2026-03-01,16,8
CLI-004229,2026-04-01,18,12
CLI-004229,2026-05-01,20,12
CLI-004229,2026-06-01,18,9
CLI-004230,2026-01-01,8,5
CLI-004230,2026-02-01,8,6
CLI-004230,2026-03-01,7,4
CLI-004230,2026-04-01,6,3
CLI-004230,2026-05-01,8,6
CLI-004230,2026-06-01,9,5
CLI-004231,2026-01-01,13,6
CLI-004231,2026-02-01,8,7
CLI-004231,2026-03-01,11,7
CLI-004231,2026-04-01,15,10
CLI-004231,2026-05-01,13,9
CLI-004231,2026-06-01,15,10
CLI-004232,2026-01-01,15,10
CLI-004232,2026-02-01,10,7
CLI-004232,2026-03-01,15,7
CLI-004232,2026-04-01,17,12
CLI-004232,2026-05-01,15,8
CLI-004232,2026-06-01,14,9
CLI-004233,2026-01-01,14,9
CLI-004233,2026-02-01,18,11
CLI-004233,2026-03-01,18,14
CLI-004233,2026-04-01,19,14
CLI-004233,2026-05-01,17,12
CLI-004233,2026-06-01,18,14
CLI-004234,2026-01-01,8,6
CLI-004234,2026-02-01,11,6
CLI-004234,2026-03-01,13,11
CLI-004234,2026-04-01,9,7
CLI-004234,2026-05-01,8,5
CLI-004234,2026-06-01,6,5
CLI-004235,2026-01-01,4,2
CLI-004235,2026-02-01,6,3
CLI-004235,2026-03-01,6,4
CLI-004235,2026-04-01,5,3
CLI-004235,2026-05-01,3,1
CLI-004235,2026-06-01,9,7
CLI-004236,2026-01-01,12,9
CLI-004236,2026-02-01,13,9
CLI-004236,2026-03-01,19,14
CLI-004236,2026-04-01,11,8
CLI-004236,2026-05-01,18,12
CLI-004236,2026-06-01,15,11
CLI-004237,2026-01-01,11,6
CLI-004237,2026-02-01,10,7
CLI-004237,2026-03-01,10,8
CLI-004237,2026-04-01,13,8
CLI-004237,2026-05-01,10,7
CLI-004237,2026-06-01,10,6
CLI-004238,2026-01-01,16,9
CLI-004238,2026-02-01,19,14
CLI-004238,2026-03-01,20,10
CLI-004238,2026-04-01,17,9
CLI-004238,2026-05-01,18,12
CLI-004238,2026-06-01,15,10
CLI-004239,2026-01-01,8,5
CLI-004239,2026-02-01,9,6
CLI-004239,2026-03-01,8,6
CLI-004239,2026-04-01,9,6
CLI-004239,2026-05-01,13,8
CLI-004239,2026-06-01,8,4
CLI-004241,2026-01-01,8,6
CLI-004241,2026-02-01,6,4
CLI-004241,2026-03-01,11,9
CLI-004241,2026-04-01,13,6
CLI-004241,2026-05-01,11,7
CLI-004241,2026-06-01,14,9
CLI-004242,2026-01-01,17,14
CLI-004242,2026-02-01,15,8
CLI-004242,2026-03-01,17,12
CLI-004242,2026-04-01,17,11
CLI-004242,2026-05-01,15,13
CLI-004242,2026-06-01,15,11
CLI-004243,2026-01-01,9,5
CLI-004243,2026-02-01,6,4
CLI-004243,2026-03-01,11,7
CLI-004243,2026-04-01,7,6
CLI-004243,2026-05-01,8,4
CLI-004243,2026-06-01,11,6
CLI-004244,2026-01-01,15,7
CLI-004244,2026-02-01,18,9
CLI-004244,2026-03-01,20,10
CLI-004244,2026-04-01,19,14
CLI-004244,2026-05-01,15,11
CLI-004244,2026-06-01,17,10
CLI-004245,2026-01-01,11,6
CLI-004245,2026-02-01,8,6
CLI-004245,2026-03-01,13,6
CLI-004245,2026-04-01,13,9
CLI-004245,2026-05-01,10,8
CLI-004245,2026-06-01,10,5
CLI-004246,2026-01-01,6,4
CLI-004246,2026-02-01,10,5
CLI-004246,2026-03-01,8,6
CLI-004246,2026-04-01,10,5
CLI-004246,2026-05-01,5,3
CLI-004246,2026-06-01,10,7
CLI-004247,2026-01-01,5,2
CLI-004247,2026-02-01,6,5
CLI-004247,2026-03-01,7,4
CLI-004247,2026-04-01,7,5
CLI-004247,2026-05-01,3,2
CLI-004247,2026-06-01,6,4
CLI-004248,2026-01-01,12,10
CLI-004248,2026-02-01,12,8
CLI-004248,2026-03-01,15,11
CLI-004248,2026-04-01,12,8
CLI-004248,2026-05-01,17,8
CLI-004248,2026-06-01,12,7
CLI-004249,2026-01-01,7,4
CLI-004249,2026-02-01,8,4
CLI-004249,2026-03-01,9,7
CLI-004249,2026-04-01,7,5
CLI-004249,2026-05-01,8,6
CLI-004249,2026-06-01,6,4
CLI-004250,2026-01-01,7,5
CLI-004250,2026-02-01,12,6
CLI-004250,2026-03-01,9,4
CLI-004250,2026-04-01,12,10
CLI-004250,2026-05-01,9,7
CLI-004250,2026-06-01,9,7
CLI-004251,2026-01-01,18,10
CLI-004251,2026-02-01,17,12
CLI-004251,2026-03-01,11,7
CLI-004251,2026-04-01,20,14
CLI-004251,2026-05-01,15,12
CLI-004251,2026-06-01,19,14
CLI-004252,2026-01-01,15,10
CLI-004252,2026-02-01,12,8
CLI-004252,2026-03-01,17,13
CLI-004252,2026-04-01,13,10
CLI-004252,2026-05-01,17,13
CLI-004252,2026-06-01,15,7
CLI-004254,2026-01-01,17,14
CLI-004254,2026-02-01,16,12
CLI-004254,2026-03-01,15,12
CLI-004254,2026-04-01,16,8
CLI-004254,2026-05-01,13,6
CLI-004254,2026-06-01,17,12
CLI-004255,2026-01-01,12,9
CLI-004255,2026-02-01,9,6
CLI-004255,2026-03-01,10,7
CLI-004255,2026-04-01,9,6
CLI-004255,2026-05-01,11,6
CLI-004255,2026-06-01,8,4
CLI-004256,2026-01-01,11,7
CLI-004256,2026-02-01,7,5
CLI-004256,2026-03-01,14,11
CLI-004256,2026-04-01,10,8
CLI-004256,2026-05-01,10,5
CLI-004256,2026-06-01,6,3
CLI-004257,2026-01-01,15,11
CLI-004257,2026-02-01,13,7
CLI-004257,2026-03-01,14,12
CLI-004257,2026-04-01,13,10
CLI-004257,2026-05-01,11,7
CLI-004257,2026-06-01,9,4
CLI-004259,2026-01-01,9,7
CLI-004259,2026-02-01,6,4
CLI-004259,2026-03-01,11,9
CLI-004259,2026-04-01,10,7
CLI-004259,2026-05-01,10,6
CLI-004259,2026-06-01,7,4
CLI-004260,2026-01-01,7,4
CLI-004260,2026-02-01,9,4
CLI-004260,2026-03-01,9,4
CLI-004260,2026-04-01,5,2
CLI-004260,2026-05-01,4,2
CLI-004260,2026-06-01,7,5
CLI-004261,2026-01-01,11,8
CLI-004261,2026-02-01,18,14
CLI-004261,2026-03-01,17,14
CLI-004261,2026-04-01,16,12
CLI-004261,2026-05-01,17,11
CLI-004261,2026-06-01,19,12
CLI-004262,2026-01-01,21,14
CLI-004262,2026-02-01,17,11
CLI-004262,2026-03-01,20,10
CLI-004262,2026-04-01,20,13
CLI-004262,2026-05-01,19,12
CLI-004262,2026-06-01,18,12
CLI-004263,2026-01-01,16,14
CLI-004263,2026-02-01,12,6
CLI-004263,2026-03-01,13,10
CLI-004263,2026-04-01,13,6
CLI-004263,2026-05-01,17,9
CLI-004263,2026-06-01,13,11
CLI-004265,2026-01-01,18,10
CLI-004265,2026-02-01,19,12
CLI-004265,2026-03-01,21,14
CLI-004265,2026-04-01,15,8
CLI-004265,2026-05-01,20,10
CLI-004265,2026-06-01,18,10
CLI-004267,2026-01-01,18,9
CLI-004267,2026-02-01,18,13
CLI-004267,2026-03-01,17,8
CLI-004267,2026-04-01,16,12
CLI-004267,2026-05-01,16,13
CLI-004267,2026-06-01,18,9
CLI-004268,2026-01-01,8,7
CLI-004268,2026-02-01,14,9
CLI-004268,2026-03-01,9,6
CLI-004268,2026-04-01,11,9
CLI-004268,2026-05-01,11,7
CLI-004268,2026-06-01,4,2
CLI-004269,2026-01-01,2,1
CLI-004269,2026-02-01,6,4
CLI-004269,2026-03-01,12,9
CLI-004269,2026-04-01,13,6
CLI-004269,2026-05-01,5,3
CLI-004269,2026-06-01,12,7
CLI-004270,2026-01-01,9,5
CLI-004270,2026-02-01,19,14
CLI-004270,2026-03-01,18,14
CLI-004270,2026-04-01,17,10
CLI-004270,2026-05-01,15,8
CLI-004270,2026-06-01,17,12
CLI-004271,2026-01-01,18,13
CLI-004271,2026-02-01,14,9
CLI-004271,2026-03-01,17,11
CLI-004271,2026-04-01,21,14
CLI-004271,2026-05-01,19,14
CLI-004271,2026-06-01,12,10
CLI-004272,2026-01-01,17,12
CLI-004272,2026-02-01,16,11
CLI-004272,2026-03-01,18,14
CLI-004272,2026-04-01,19,12
CLI-004272,2026-05-01,16,12
CLI-004272,2026-06-01,15,12
CLI-004273,2026-01-01,18,14
CLI-004273,2026-02-01,15,11
CLI-004273,2026-03-01,18,12
CLI-004273,2026-04-01,15,11
CLI-004273,2026-05-01,14,8
CLI-004273,2026-06-01,20,13
CLI-004276,2026-01-01,10,8
CLI-004276,2026-02-01,13,10
CLI-004276,2026-03-01,10,7
CLI-004276,2026-04-01,7,4
CLI-004276,2026-05-01,10,5
CLI-004276,2026-06-01,12,8
CLI-004277,2026-01-01,16,9
CLI-004277,2026-02-01,15,9
CLI-004277,2026-03-01,17,9
CLI-004277,2026-04-01,15,7
CLI-004277,2026-05-01,16,12
CLI-004277,2026-06-01,19,9
CLI-004280,2026-01-01,15,10
CLI-004280,2026-02-01,17,12
CLI-004280,2026-03-01,19,12
CLI-004280,2026-04-01,17,12
CLI-004280,2026-05-01,13,11
CLI-004280,2026-06-01,13,6
CLI-004281,2026-01-01,9,7
CLI-004281,2026-02-01,7,4
CLI-004281,2026-03-01,8,4
CLI-004281,2026-04-01,9,7
CLI-004281,2026-05-01,10,5
CLI-004281,2026-06-01,10,7
CLI-004282,2026-01-01,13,10
CLI-004282,2026-02-01,10,5
CLI-004282,2026-03-01,15,10
CLI-004282,2026-04-01,19,11
CLI-004282,2026-05-01,17,9
CLI-004282,2026-06-01,12,7
CLI-004287,2026-01-01,16,14
CLI-004287,2026-02-01,14,8
CLI-004287,2026-03-01,16,10
CLI-004287,2026-04-01,20,12
CLI-004287,2026-05-01,11,7
CLI-004287,2026-06-01,17,10
CLI-004289,2026-01-01,15,13
CLI-004289,2026-02-01,20,10
CLI-004289,2026-03-01,19,14
CLI-004289,2026-04-01,18,13
CLI-004289,2026-05-01,15,12
CLI-004289,2026-06-01,18,14
CLI-004290,2026-01-01,15,8
CLI-004290,2026-02-01,19,9
