lead_id,advisor_id,market,territory,product_interest,stage,created_date,last_update
LEAD-006103,ADV-077,South Africa,Gauteng,Funeral,Contacted,2025-12-06,2026-01-04
LEAD-006104,ADV-068,Lesotho,Berea,Health,Closed Won,2026-02-14,2026-03-16
LEAD-006105,ADV-090,Botswana,Francistown,Funeral,Proposal,2024-11-20,2024-12-07
LEAD-006106,ADV-098,South Africa,Gauteng,Investment,New,2026-01-07,2026-02-11
LEAD-006107,ADV-124,Namibia,Windhoek,Funeral,Contacted,2025-02-14,2025-03-10
LEAD-006108,ADV-101,South Africa,KwaZulu-Natal,Funeral,Contacted,2024-11-23,2024-12-06
LEAD-006109,ADV-002,South Africa,KwaZulu-Natal,Life,Closed Won,2024-12-19,2025-01-20
LEAD-006110,ADV-091,Botswana,Francistown,Investment,Proposal,2024-11-19,2024-12-02
LEAD-006111,ADV-027,South Africa,Eastern Cape,Investment,Closed Won,2025-01-08,2025-01-14
LEAD-006112,ADV-008,South Africa,Gauteng,Health,Contacted,2024-12-13,2024-12-21
LEAD-006113,ADV-045,South Africa,KwaZulu-Natal,Health,Contacted,2024-10-13,2024-11-13
LEAD-006114,ADV-089,South Africa,Western Cape,Funeral,Contacted,2026-04-07,2026-05-01
LEAD-006115,ADV-153,South Africa,KwaZulu-Natal,Investment,Meeting,2024-08-07,2024-09-16
LEAD-006116,ADV-136,South Africa,Eastern Cape,Health,Proposal,2026-01-29,2026-02-25
LEAD-006117,ADV-125,Lesotho,Berea,Funeral,Proposal,2024-07-17,2024-08-03
LEAD-006118,ADV-011,South Africa,Western Cape,Life,Closed Won,2024-10-23,2024-12-05
LEAD-006119,ADV-048,South Africa,KwaZulu-Natal,Funeral,New,2026-04-03,2026-05-11
LEAD-006120,ADV-093,Botswana,Francistown,Investment,Contacted,2025-08-07,2025-09-13
LEAD-006121,ADV-133,South Africa,Gauteng,Health,Meeting,2025-09-30,2025-10-21
LEAD-006122,ADV-029,Botswana,Gaborone,Investment,Proposal,2026-03-30,2026-05-13
LEAD-006123,ADV-118,Lesotho,Maseru,Funeral,Closed Won,2026-02-02,2026-03-08
LEAD-006124,ADV-008,South Africa,Gauteng,Life,Contacted,2025-05-19,2025-06-11
LEAD-006125,ADV-085,Namibia,Swakopmund,Life,Closed Won,2024-09-08,2024-10-19
LEAD-006126,ADV-104,Botswana,Francistown,Life,Meeting,2024-07-10,2024-07-27
LEAD-006127,ADV-158,Botswana,Gaborone,Health,New,2026-04-09,2026-05-02
LEAD-006128,ADV-098,South Africa,Gauteng,Funeral,Closed Won,2025-05-21,2025-05-22
LEAD-006129,ADV-108,Lesotho,Berea,Life,Contacted,2024-12-07,2024-12-10
LEAD-006130,ADV-098,South Africa,Gauteng,Life,Closed Won,2026-01-04,2026-01-08
LEAD-006131,ADV-010,South Africa,Gauteng,Life,Contacted,2026-05-07,2026-06-01
LEAD-006132,ADV-059,South Africa,Eastern Cape,Funeral,Proposal,2024-07-27,2024-08-06
LEAD-006133,ADV-035,South Africa,Gauteng,Funeral,Meeting,2025-09-05,2025-09-27
LEAD-006134,ADV-062,Lesotho,Berea,Funeral,New,2024-07-28,2024-08-19
LEAD-006135,ADV-070,Lesotho,Maseru,Life,Proposal,2025-11-08,2025-12-09
LEAD-006136,ADV-124,Namibia,Windhoek,Funeral,Closed Lost,2025-08-08,2025-08-25
LEAD-006137,ADV-067,South Africa,Gauteng,Funeral,Proposal,2026-03-08,2026-03-31
LEAD-006138,ADV-034,South Africa,KwaZulu-Natal,Funeral,Closed Lost,2026-03-10,2026-03-20
LEAD-006139,ADV-098,South Africa,Gauteng,Funeral,Meeting,2024-10-26,2024-11-14
LEAD-006140,ADV-022,South Africa,Eastern Cape,Funeral,Contacted,2025-07-19,2025-09-01
LEAD-006141,ADV-111,South Africa,Gauteng,Funeral,Closed Lost,2024-06-26,2024-07-09
LEAD-006142,ADV-091,Botswana,Francistown,Life,Proposal,2024-12-14,2025-01-13
LEAD-006143,ADV-051,Botswana,Gaborone,Funeral,Contacted,2025-12-16,2025-12-28
LEAD-006144,ADV-091,Botswana,Francistown,Life,Proposal,2025-06-22,2025-07-12
LEAD-006145,ADV-078,South Africa,Western Cape,Funeral,Closed Won,2026-06-06,2026-06-16
LEAD-006146,ADV-131,South Africa,Eastern Cape,Health,Proposal,2025-05-14,2025-06-18
LEAD-006147,ADV-042,South Africa,Eastern Cape,Health,Closed Lost,2024-08-01,2024-09-06
LEAD-006148,ADV-056,Botswana,Gaborone,Health,Closed Won,2025-08-28,2025-09-13
LEAD-006149,ADV-053,South Africa,Western Cape,Investment,Contacted,2025-12-02,2025-12-31
LEAD-006150,ADV-048,South Africa,KwaZulu-Natal,Funeral,Contacted,2024-09-18,2024-10-11
LEAD-006151,ADV-093,Botswana,Francistown,Health,Proposal,2025-10-31,2025-12-14
LEAD-006152,ADV-097,Lesotho,Maseru,Funeral,Proposal,2026-04-05,2026-04-26
LEAD-006153,ADV-102,Botswana,Francistown,Health,Contacted,2025-08-08,2025-08-15
LEAD-006154,ADV-054,South Africa,Western Cape,Funeral,Proposal,2025-01-03,2025-02-04
LEAD-006155,ADV-021,Namibia,Swakopmund,Health,Meeting,2024-06-20,2024-07-18
LEAD-006156,ADV-088,South Africa,Eastern Cape,Investment,Meeting,2024-09-18,2024-10-13
LEAD-006157,ADV-136,South Africa,Eastern Cape,Funeral,Meeting,2026-05-11,2026-05-28
LEAD-006158,ADV-032,South Africa,KwaZulu-Natal,Health,Contacted,2026-06-10,2026-06-20
LEAD-006159,ADV-138,South Africa,Eastern Cape,Health,Closed Won,2024-11-22,2024-12-20
LEAD-006160,ADV-061,Lesotho,Berea,Health,Contacted,2025-01-11,2025-02-23
LEAD-006161,ADV-122,Namibia,Swakopmund,Life,Closed Won,2026-01-27,2026-02-18
LEAD-006162,ADV-082,South Africa,Eastern Cape,Health,Proposal,2025-07-19,2025-08-14
LEAD-006163,ADV-023,Lesotho,Berea,Funeral,Closed Lost,2024-10-14,2024-10-28
LEAD-006164,ADV-124,Namibia,Windhoek,Life,Proposal,2025-11-26,2025-12-09
LEAD-006165,ADV-108,Lesotho,Berea,Health,Meeting,2025-06-04,2025-06-04
LEAD-006166,ADV-110,South Africa,KwaZulu-Natal,Funeral,Contacted,2024-09-05,2024-10-08
LEAD-006167,ADV-153,South Africa,KwaZulu-Natal,Funeral,Proposal,2024-06-26,2024-07-02
LEAD-006168,ADV-026,South Africa,Eastern Cape,Health,Contacted,2025-02-15,2025-02-16
LEAD-006169,ADV-087,South Africa,Gauteng,Health,Closed Lost,2025-07-15,2025-08-23
LEAD-006170,ADV-152,South Africa,Gauteng,Funeral,Meeting,2025-01-18,2025-02-17
LEAD-006171,ADV-106,South Africa,KwaZulu-Natal,Funeral,Contacted,2025-07-12,2025-07-13
LEAD-006172,ADV-099,South Africa,Western Cape,Funeral,Contacted,2025-01-27,2025-02-24
LEAD-006173,ADV-103,Lesotho,Berea,Funeral,Contacted,2026-05-05,2026-05-10
LEAD-006174,ADV-130,Lesotho,Maseru,Funeral,Meeting,2026-03-10,2026-03-22
LEAD-006175,ADV-086,South Africa,KwaZulu-Natal,Life,Proposal,2024-12-07,2024-12-21
LEAD-006176,ADV-154,South Africa,Gauteng,Life,Proposal,2026-06-11,2026-06-20
LEAD-006177,ADV-119,South Africa,Eastern Cape,Investment,Contacted,2025-08-23,2025-09-19
LEAD-006178,ADV-148,South Africa,Western Cape,Investment,Contacted,2026-02-27,2026-03-17
LEAD-006179,ADV-149,Botswana,Francistown,Life,Contacted,2025-04-21,2025-05-01
LEAD-006180,ADV-011,South Africa,Western Cape,Investment,Contacted,2025-02-11,2025-03-04
LEAD-006181,ADV-099,South Africa,Western Cape,Health,Proposal,2026-02-15,2026-03-05
LEAD-006182,ADV-087,South Africa,Gauteng,Funeral,Proposal,2026-06-12,2026-06-20
LEAD-006183,ADV-090,Botswana,Francistown,Funeral,Meeting,2026-04-08,2026-04-19
LEAD-006184,ADV-073,South Africa,KwaZulu-Natal,Funeral,Meeting,2025-10-14,2025-10-19
LEAD-006185,ADV-134,South Africa,Western Cape,Life,Contacted,2025-04-06,2025-04-25
LEAD-006186,ADV-119,South Africa,Eastern Cape,Funeral,Proposal,2025-02-03,2025-03-09
LEAD-006187,ADV-128,South Africa,Gauteng,Health,Closed Lost,2026-03-25,2026-05-07
LEAD-006188,ADV-090,Botswana,Francistown,Life,New,2025-03-14,2025-03-21
LEAD-006189,ADV-158,Botswana,Gaborone,Funeral,Contacted,2026-03-13,2026-04-01
LEAD-006190,ADV-071,Botswana,Gaborone,Funeral,Closed Won,2025-04-01,2025-05-08
LEAD-006191,ADV-147,South Africa,Western Cape,Investment,Proposal,2024-07-05,2024-08-18
LEAD-006192,ADV-081,Namibia,Windhoek,Funeral,Meeting,2025-08-25,2025-09-20
LEAD-006193,ADV-065,Botswana,Gaborone,Life,Meeting,2025-06-06,2025-07-20
LEAD-006194,ADV-102,Botswana,Francistown,Funeral,Meeting,2026-04-15,2026-04-29
LEAD-006195,ADV-131,South Africa,Eastern Cape,Funeral,New,2026-03-10,2026-04-10
LEAD-006196,ADV-096,South Africa,Gauteng,Health,Contacted,2025-01-11,2025-02-06
LEAD-006197,ADV-081,Namibia,Windhoek,Health,Closed Won,2026-06-04,2026-06-20
LEAD-006198,ADV-124,Namibia,Windhoek,Funeral,Meeting,2025-07-03,2025-07-24
LEAD-006199,ADV-027,South Africa,Eastern Cape,Life,New,2025-04-03,2025-04-30
LEAD-006200,ADV-011,South Africa,Western Cape,Life,Contacted,2024-12-17,2024-12-27
LEAD-006201,ADV-080,South Africa,Western Cape,Funeral,Contacted,2026-05-09,2026-05-15
LEAD-006202,ADV-149,Botswana,Francistown,Funeral,Closed Lost,2024-07-26,2024-08-12
LEAD-006203,ADV-057,Lesotho,Berea,Funeral,Meeting,2026-05-10,2026-05-14
LEAD-006204,ADV-155,Lesotho,Berea,Life,Meeting,2026-03-07,2026-04-01
LEAD-006205,ADV-116,South Africa,Eastern Cape,Funeral,Contacted,2025-04-12,2025-04-24
LEAD-006206,ADV-019,South Africa,Western Cape,Funeral,Contacted,2025-05-08,2025-05-20
LEAD-006207,ADV-030,Botswana,Francistown,Life,Contacted,2026-02-07,2026-02-11
LEAD-006208,ADV-085,Namibia,Swakopmund,Funeral,Meeting,2025-08-30,2025-09-20
LEAD-006209,ADV-106,South Africa,KwaZulu-Natal,Investment,Proposal,2024-06-21,2024-07-16
LEAD-006210,ADV-073,South Africa,KwaZulu-Natal,Funeral,Closed Won,2025-10-27,2025-12-01
LEAD-006211,ADV-102,Botswana,Francistown,Life,Closed Lost,2026-02-04,2026-03-14
LEAD-006212,ADV-079,Lesotho,Maseru,Funeral,Closed Won,2024-11-13,2024-12-23
LEAD-006213,ADV-092,Botswana,Gaborone,Funeral,New,2024-09-17,2024-10-12
LEAD-006214,ADV-053,South Africa,Western Cape,Funeral,New,2025-09-13,2025-10-22
LEAD-006215,ADV-065,Botswana,Gaborone,Health,New,2025-10-27,2025-11-03
LEAD-006216,ADV-090,Botswana,Francistown,Health,Contacted,2025-01-10,2025-01-16
LEAD-006217,ADV-095,South Africa,Western Cape,Funeral,Closed Won,2025-08-28,2025-10-06
LEAD-006218,ADV-048,South Africa,KwaZulu-Natal,Funeral,Proposal,2025-06-04,2025-06-19
LEAD-006219,ADV-119,South Africa,Eastern Cape,Life,Closed Lost,2026-04-05,2026-04-25
LEAD-006220,ADV-014,Botswana,Gaborone,Health,Closed Won,2026-06-11,2026-06-20
LEAD-006221,ADV-132,Botswana,Francistown,Funeral,Proposal,2026-02-16,2026-02-26
LEAD-006222,ADV-071,Botswana,Gaborone,Investment,New,2024-07-25,2024-08-07
LEAD-006223,ADV-026,South Africa,Eastern Cape,Life,Contacted,2025-11-08,2025-12-11
LEAD-006224,ADV-012,Lesotho,Maseru,Health,Meeting,2024-11-07,2024-12-13
LEAD-006225,ADV-153,South Africa,KwaZulu-Natal,Investment,New,2025-03-05,2025-03-30
LEAD-006226,ADV-108,Lesotho,Berea,Funeral,Contacted,2026-01-17,2026-02-15
LEAD-006227,ADV-022,South Africa,Eastern Cape,Health,Proposal,2024-10-07,2024-10-27
LEAD-006228,ADV-139,South Africa,Gauteng,Funeral,Closed Lost,2024-11-30,2024-12-18
LEAD-006229,ADV-153,South Africa,KwaZulu-Natal,Life,Proposal,2025-09-15,2025-10-13
LEAD-006230,ADV-103,Lesotho,Berea,Funeral,New,2024-11-07,2024-12-16
LEAD-006231,ADV-021,Namibia,Swakopmund,Health,Proposal,2025-06-17,2025-07-14
LEAD-006232,ADV-101,South Africa,KwaZulu-Natal,Funeral,Contacted,2025-05-19,2025-06-03
LEAD-006233,ADV-062,Lesotho,Berea,Life,New,2025-02-11,2025-02-17
LEAD-006234,ADV-082,South Africa,Eastern Cape,Funeral,New,2025-12-12,2025-12-26
LEAD-006235,ADV-116,South Africa,Eastern Cape,Health,New,2025-05-13,2025-06-17
LEAD-006236,ADV-002,South Africa,KwaZulu-Natal,Life,Proposal,2026-04-14,2026-05-04
LEAD-006237,ADV-156,South Africa,Western Cape,Investment,Proposal,2026-04-02,2026-04-29
LEAD-006238,ADV-018,Lesotho,Berea,Funeral,Contacted,2025-02-03,2025-02-15
LEAD-006239,ADV-017,Lesotho,Berea,Investment,New,2024-12-03,2025-01-08
LEAD-006240,ADV-014,Botswana,Gaborone,Health,Meeting,2025-04-30,2025-05-01
LEAD-006241,ADV-091,Botswana,Francistown,Funeral,Contacted,2025-07-01,2025-07-04
LEAD-006242,ADV-083,Namibia,Windhoek,Health,New,2025-05-14,2025-06-12
LEAD-006243,ADV-050,South Africa,Western Cape,Life,New,2025-01-23,2025-02-02
LEAD-006244,ADV-064,South Africa,KwaZulu-Natal,Investment,New,2025-11-23,2025-12-21
LEAD-006245,ADV-151,South Africa,Gauteng,Health,New,2025-03-23,2025-04-18
LEAD-006246,ADV-054,South Africa,Western Cape,Life,Meeting,2025-08-29,2025-09-08
LEAD-006247,ADV-036,South Africa,KwaZulu-Natal,Funeral,Contacted,2025-03-28,2025-05-06
LEAD-006248,ADV-041,Namibia,Swakopmund,Health,Closed Lost,2025-09-25,2025-10-21
LEAD-006249,ADV-034,South Africa,KwaZulu-Natal,Funeral,New,2026-02-26,2026-03-11
LEAD-006250,ADV-065,Botswana,Gaborone,Health,Proposal,2024-10-24,2024-10-27
LEAD-006251,ADV-106,South Africa,KwaZulu-Natal,Health,New,2024-12-21,2025-01-13
LEAD-006252,ADV-075,South Africa,Gauteng,Health,New,2025-01-31,2025-02-24
LEAD-006253,ADV-107,Lesotho,Maseru,Funeral,New,2025-12-31,2026-01-01
LEAD-006254,ADV-032,South Africa,KwaZulu-Natal,Health,Meeting,2026-05-26,2026-06-20
LEAD-006255,ADV-043,Botswana,Gaborone,Health,Proposal,2025-11-16,2025-12-08
LEAD-006256,ADV-003,South Africa,Gauteng,Investment,Contacted,2025-09-16,2025-10-28
LEAD-006257,ADV-088,South Africa,Eastern Cape,Health,Closed Won,2026-01-11,2026-01-28
LEAD-006258,ADV-110,South Africa,KwaZulu-Natal,Funeral,Meeting,2024-11-26,2024-12-28
LEAD-006259,ADV-044,Namibia,Swakopmund,Funeral,New,2025-01-20,2025-02-04
LEAD-006260,ADV-006,South Africa,Gauteng,Funeral,Closed Won,2026-03-21,2026-03-23
LEAD-006261,ADV-158,Botswana,Gaborone,Life,New,2026-02-10,2026-03-26
LEAD-006262,ADV-064,South Africa,KwaZulu-Natal,Funeral,Meeting,2024-08-25,2024-09-02
LEAD-006263,ADV-017,Lesotho,Berea,Funeral,Closed Won,2024-08-29,2024-08-30
LEAD-006264,ADV-104,Botswana,Francistown,Life,Meeting,2026-06-01,2026-06-20
LEAD-006265,ADV-010,South Africa,Gauteng,Funeral,Meeting,2025-03-17,2025-04-09
LEAD-006266,ADV-092,Botswana,Gaborone,Funeral,New,2026-03-18,2026-04-13
LEAD-006267,ADV-055,South Africa,KwaZulu-Natal,Life,Closed Won,2026-05-23,2026-06-09
LEAD-006268,ADV-051,Botswana,Gaborone,Life,Closed Lost,2025-01-28,2025-02-12
LEAD-006269,ADV-133,South Africa,Gauteng,Health,Meeting,2025-08-11,2025-08-24
LEAD-006270,ADV-119,South Africa,Eastern Cape,Funeral,New,2025-03-09,2025-04-15
LEAD-006271,ADV-015,Botswana,Francistown,Health,Contacted,2024-12-23,2025-01-04
LEAD-006272,ADV-018,Lesotho,Berea,Life,New,2025-10-22,2025-10-29
LEAD-006273,ADV-047,Lesotho,Maseru,Funeral,Proposal,2025-05-10,2025-05-11
LEAD-006274,ADV-011,South Africa,Western Cape,Funeral,Closed Lost,2024-12-03,2025-01-01
LEAD-006275,ADV-141,South Africa,Western Cape,Life,Contacted,2026-04-27,2026-06-09
LEAD-006276,ADV-146,South Africa,KwaZulu-Natal,Health,Meeting,2024-12-18,2025-01-08
LEAD-006277,ADV-041,Namibia,Swakopmund,Funeral,Meeting,2024-10-04,2024-10-13
LEAD-006278,ADV-138,South Africa,Eastern Cape,Life,New,2024-11-08,2024-12-11
LEAD-006279,ADV-105,South Africa,Western Cape,Health,New,2026-05-25,2026-06-03
LEAD-006280,ADV-123,Namibia,Windhoek,Health,Closed Won,2024-07-12,2024-08-21
LEAD-006281,ADV-045,South Africa,KwaZulu-Natal,Life,Closed Lost,2024-08-31,2024-09-05
LEAD-006282,ADV-127,South Africa,Eastern Cape,Funeral,Contacted,2025-01-03,2025-02-02
LEAD-006283,ADV-154,South Africa,Gauteng,Health,Meeting,2024-08-18,2024-09-20
LEAD-006284,ADV-051,Botswana,Gaborone,Funeral,Contacted,2026-03-23,2026-05-01
LEAD-006285,ADV-143,South Africa,Gauteng,Funeral,Contacted,2025-03-02,2025-03-24
LEAD-006286,ADV-083,Namibia,Windhoek,Funeral,Contacted,2025-12-23,2025-12-31
LEAD-006287,ADV-032,South Africa,KwaZulu-Natal,Funeral,Closed Won,2024-07-15,2024-07-29
LEAD-006288,ADV-152,South Africa,Gauteng,Life,Proposal,2025-04-25,2025-05-29
LEAD-006289,ADV-004,South Africa,Eastern Cape,Funeral,New,2026-03-17,2026-04-18
LEAD-006290,ADV-158,Botswana,Gaborone,Life,Meeting,2024-11-22,2024-12-04
LEAD-006291,ADV-038,South Africa,Eastern Cape,Funeral,Contacted,2025-03-02,2025-03-05
LEAD-006292,ADV-124,Namibia,Windhoek,Funeral,Contacted,2025-07-20,2025-07-22
LEAD-006293,ADV-157,South Africa,Eastern Cape,Funeral,New,2025-02-07,2025-03-19
LEAD-006294,ADV-128,South Africa,Gauteng,Funeral,Proposal,2025-02-20,2025-02-25
LEAD-006295,ADV-033,Namibia,Windhoek,Funeral,New,2024-07-18,2024-08-28
LEAD-006296,ADV-124,Namibia,Windhoek,Funeral,Contacted,2026-04-25,2026-06-02
LEAD-006297,ADV-131,South Africa,Eastern Cape,Funeral,Contacted,2025-01-11,2025-01-28
LEAD-006298,ADV-130,Lesotho,Maseru,Health,Contacted,2026-04-10,2026-04-17
LEAD-006299,ADV-021,Namibia,Swakopmund,Health,Closed Won,2026-04-14,2026-04-24
LEAD-006300,ADV-011,South Africa,Western Cape,Life,Proposal,2024-12-30,2025-01-03
LEAD-006301,ADV-145,South Africa,Western Cape,Health,Closed Won,2024-07-29,2024-08-22
LEAD-006302,ADV-084,Lesotho,Berea,Life,New,2024-12-04,2024-12-25
LEAD-006303,ADV-106,South Africa,KwaZulu-Natal,Funeral,Closed Lost,2026-01-24,2026-02-19
LEAD-006304,ADV-094,South Africa,Eastern Cape,Investment,Contacted,2025-01-15,2025-02-20
LEAD-006305,ADV-078,South Africa,Western Cape,Life,Contacted,2024-10-25,2024-11-16
LEAD-006306,ADV-008,South Africa,Gauteng,Investment,Contacted,2024-08-15,2024-09-20
LEAD-006307,ADV-152,South Africa,Gauteng,Health,Proposal,2025-11-03,2025-12-10
LEAD-006308,ADV-160,Namibia,Swakopmund,Funeral,Contacted,2025-10-16,2025-10-28
LEAD-006309,ADV-133,South Africa,Gauteng,Funeral,Meeting,2025-07-20,2025-08-22
LEAD-006310,ADV-104,Botswana,Francistown,Life,New,2025-05-30,2025-07-02
LEAD-006311,ADV-110,South Africa,KwaZulu-Natal,Life,Proposal,2026-01-30,2026-02-18
LEAD-006312,ADV-160,Namibia,Swakopmund,Funeral,Meeting,2024-07-02,2024-08-05
LEAD-006313,ADV-120,Botswana,Francistown,Life,Contacted,2026-04-24,2026-05-08
LEAD-006314,ADV-059,South Africa,Eastern Cape,Funeral,Meeting,2026-06-10,2026-06-20
LEAD-006315,ADV-086,South Africa,KwaZulu-Natal,Funeral,Meeting,2025-04-19,2025-05-09
LEAD-006316,ADV-014,Botswana,Gaborone,Funeral,Closed Lost,2024-09-14,2024-10-08
LEAD-006317,ADV-013,South Africa,Eastern Cape,Life,Meeting,2025-10-19,2025-11-05
LEAD-006318,ADV-149,Botswana,Francistown,Life,New,2025-10-09,2025-10-17
LEAD-006319,ADV-102,Botswana,Francistown,Health,Closed Won,2024-07-08,2024-08-13
LEAD-006320,ADV-105,South Africa,Western Cape,Funeral,Closed Won,2025-12-25,2026-02-03
LEAD-006321,ADV-155,Lesotho,Berea,Funeral,Closed Lost,2025-02-27,2025-04-05
LEAD-006322,ADV-034,South Africa,KwaZulu-Natal,Health,Proposal,2025-08-28,2025-09-22
LEAD-006323,ADV-090,Botswana,Francistown,Funeral,New,2024-11-14,2024-11-22
LEAD-006324,ADV-060,South Africa,Eastern Cape,Funeral,Contacted,2025-12-27,2026-02-08
LEAD-006325,ADV-052,Lesotho,Berea,Health,Meeting,2025-11-29,2025-12-23
LEAD-006326,ADV-025,South Africa,Gauteng,Funeral,Contacted,2025-08-21,2025-08-26
LEAD-006327,ADV-088,South Africa,Eastern Cape,Funeral,Meeting,2025-09-17,2025-09-29
LEAD-006328,ADV-073,South Africa,KwaZulu-Natal,Health,Proposal,2025-02-07,2025-02-14
LEAD-006329,ADV-024,South Africa,Western Cape,Health,New,2025-02-18,2025-03-20
LEAD-006330,ADV-126,South Africa,Western Cape,Life,Meeting,2026-02-27,2026-03-25
LEAD-006331,ADV-064,South Africa,KwaZulu-Natal,Life,New,2025-08-30,2025-09-01
LEAD-006332,ADV-044,Namibia,Swakopmund,Funeral,Closed Won,2025-01-25,2025-03-01
LEAD-006333,ADV-041,Namibia,Swakopmund,Life,New,2024-08-13,2024-08-14
LEAD-006334,ADV-100,Lesotho,Maseru,Funeral,Proposal,2024-12-23,2025-01-09
LEAD-006335,ADV-032,South Africa,KwaZulu-Natal,Funeral,New,2026-01-09,2026-01-30
LEAD-006336,ADV-086,South Africa,KwaZulu-Natal,Investment,New,2024-12-22,2025-01-09
LEAD-006337,ADV-088,South Africa,Eastern Cape,Funeral,New,2024-08-18,2024-09-06
LEAD-006338,ADV-049,Namibia,Swakopmund,Health,Closed Won,2025-10-11,2025-10-15
LEAD-006339,ADV-001,South Africa,KwaZulu-Natal,Health,New,2026-06-19,2026-06-20
LEAD-006340,ADV-033,Namibia,Windhoek,Funeral,Proposal,2026-05-31,2026-06-13
LEAD-006341,ADV-041,Namibia,Swakopmund,Health,Closed Won,2025-11-27,2025-12-21
LEAD-006342,ADV-019,South Africa,Western Cape,Investment,Contacted,2025-07-23,2025-08-09
LEAD-006343,ADV-007,Lesotho,Maseru,Health,Contacted,2024-11-17,2024-12-16
LEAD-006344,ADV-036,South Africa,KwaZulu-Natal,Funeral,Meeting,2025-12-01,2025-12-03
LEAD-006345,ADV-054,South Africa,Western Cape,Life,New,2026-04-10,2026-04-19
LEAD-006346,ADV-113,Botswana,Francistown,Funeral,Contacted,2026-02-09,2026-02-10
LEAD-006347,ADV-007,Lesotho,Maseru,Health,Meeting,2026-01-04,2026-01-17
LEAD-006348,ADV-103,Lesotho,Berea,Life,Closed Lost,2025-09-23,2025-10-06
LEAD-006349,ADV-070,Lesotho,Maseru,Funeral,New,2026-06-17,2026-06-20
LEAD-006350,ADV-018,Lesotho,Berea,Life,Contacted,2024-07-12,2024-08-17
LEAD-006351,ADV-106,South Africa,KwaZulu-Natal,Health,Proposal,2024-09-30,2024-10-31
LEAD-006352,ADV-055,South Africa,KwaZulu-Natal,Funeral,New,2025-09-29,2025-10-19
LEAD-006353,ADV-061,Lesotho,Berea,Funeral,Closed Lost,2025-10-01,2025-11-03
LEAD-006354,ADV-073,South Africa,KwaZulu-Natal,Life,Meeting,2026-04-10,2026-05-13
LEAD-006355,ADV-110,South Africa,KwaZulu-Natal,Funeral,Meeting,2026-02-28,2026-03-13
LEAD-006356,ADV-025,South Africa,Gauteng,Life,Meeting,2025-08-07,2025-09-09
LEAD-006357,ADV-045,South Africa,KwaZulu-Natal,Funeral,Contacted,2026-05-26,2026-06-20
LEAD-006358,ADV-115,South Africa,Gauteng,Investment,New,2025-07-19,2025-08-31
LEAD-006359,ADV-120,Botswana,Francistown,Health,Meeting,2025-10-18,2025-12-01
LEAD-006360,ADV-072,South Africa,KwaZulu-Natal,Life,Contacted,2026-03-17,2026-03-25
LEAD-006361,ADV-103,Lesotho,Berea,Life,New,2025-02-16,2025-03-11
LEAD-006362,ADV-053,South Africa,Western Cape,Funeral,Closed Won,2025-12-14,2025-12-20
LEAD-006363,ADV-144,South Africa,KwaZulu-Natal,Life,New,2025-07-27,2025-08-31
LEAD-006364,ADV-109,South Africa,Gauteng,Funeral,Meeting,2025-05-10,2025-05-26
LEAD-006365,ADV-119,South Africa,Eastern Cape,Investment,Meeting,2026-02-06,2026-03-21
LEAD-006366,ADV-013,South Africa,Eastern Cape,Funeral,Contacted,2026-04-06,2026-04-24
LEAD-006367,ADV-014,Botswana,Gaborone,Funeral,Closed Lost,2025-12-12,2026-01-08
LEAD-006368,ADV-085,Namibia,Swakopmund,Funeral,Closed Won,2024-07-05,2024-08-15
LEAD-006369,ADV-121,South Africa,Gauteng,Life,Proposal,2024-07-22,2024-08-31
LEAD-006370,ADV-120,Botswana,Francistown,Funeral,Contacted,2026-02-04,2026-02-10
LEAD-006371,ADV-114,South Africa,KwaZulu-Natal,Funeral,Closed Won,2025-10-17,2025-11-12
LEAD-006372,ADV-111,South Africa,Gauteng,Health,New,2024-11-21,2024-11-25
LEAD-006373,ADV-057,Lesotho,Berea,Funeral,Meeting,2024-11-28,2024-12-15
LEAD-006374,ADV-043,Botswana,Gaborone,Health,Proposal,2024-07-07,2024-07-24
LEAD-006375,ADV-089,South Africa,Western Cape,Health,Contacted,2024-09-02,2024-10-04
LEAD-006376,ADV-104,Botswana,Francistown,Funeral,Meeting,2024-10-10,2024-10-20
LEAD-006377,ADV-008,South Africa,Gauteng,Funeral,Meeting,2026-06-09,2026-06-10
LEAD-006378,ADV-023,Lesotho,Berea,Life,Meeting,2026-06-12,2026-06-20
LEAD-006379,ADV-037,South Africa,Eastern Cape,Health,New,2025-10-25,2025-10-26
LEAD-006380,ADV-037,South Africa,Eastern Cape,Funeral,Contacted,2025-04-19,2025-04-20
