policy_id,market,product_type,channel,advisor_id,issue_date,premium
POL-005654,South Africa,Life,Tied Advisor,ADV-093,2025-07-25,267.26
POL-005655,South Africa,Investment,Independent Broker,ADV-024,2025-07-09,1969.82
POL-005658,Botswana,Health,Direct Digital,ADV-148,2025-03-20,161.13
POL-005660,Botswana,Life,Tied Advisor,ADV-126,2025-06-06,495.74
POL-005662,Lesotho,Health,Tied Advisor,ADV-153,2026-01-23,236.65
POL-005663,South Africa,Funeral,Direct Digital,ADV-118,2025-12-13,82.03
POL-005664,South Africa,Funeral,Direct Digital,ADV-063,2026-04-13,131.68
POL-005666,Namibia,Life,Tied Advisor,ADV-106,2025-02-24,127.33
POL-005667,Namibia,Health,Independent Broker,ADV-066,2025-03-23,2749.86
POL-005672,South Africa,Health,Tied Advisor,ADV-052,2025-10-15,62.9
POL-005673,Namibia,Funeral,Bancassurance,ADV-071,2026-01-17,70.31
POL-005674,South Africa,Funeral,Tied Advisor,ADV-053,2026-01-16,74.61
POL-005675,South Africa,Health,Tied Advisor,ADV-068,2026-03-14,62.41
POL-005677,South Africa,Life,Bancassurance,ADV-072,2026-06-11,138.7
POL-005687,Lesotho,Investment,Independent Broker,ADV-015,2024-10-21,124.39
POL-005688,South Africa,Health,Tied Advisor,ADV-014,2025-01-17,75.53
POL-005692,South Africa,Life,Independent Broker,ADV-126,2024-07-14,245.05
POL-005695,South Africa,Investment,Direct Digital,ADV-066,2025-09-05,65.15
POL-005696,Namibia,Life,Tied Advisor,ADV-065,2025-05-27,62.19
POL-005697,South Africa,Funeral,Tied Advisor,ADV-151,2024-08-01,244.11
POL-005699,Lesotho,Health,Direct Digital,ADV-047,2025-03-14,439.12
POL-005702,Botswana,Life,Tied Advisor,ADV-100,2024-12-13,525.05
POL-005703,South Africa,Funeral,Independent Broker,ADV-022,2025-08-17,496.69
POL-005704,South Africa,Life,Tied Advisor,ADV-007,2025-01-09,1067.51
POL-005709,South Africa,Funeral,Direct Digital,ADV-003,2025-04-01,128.63
POL-005710,South Africa,Investment,Bancassurance,ADV-120,2026-04-17,275.16
POL-005713,South Africa,Investment,Independent Broker,ADV-088,2025-11-18,63.49
POL-005716,Lesotho,Investment,Tied Advisor,ADV-031,2026-03-25,63.6
POL-005717,Botswana,Investment,Direct Digital,ADV-073,2025-11-16,74.14
POL-005718,South Africa,Life,Tied Advisor,ADV-125,2025-07-07,214.15
POL-005719,South Africa,Investment,Tied Advisor,ADV-038,2025-11-28,1220.33
POL-005722,Botswana,Funeral,Tied Advisor,ADV-144,2025-10-02,58.04
POL-005726,Botswana,Life,Independent Broker,ADV-117,2025-08-08,139.48
POL-005728,South Africa,Funeral,Tied Advisor,ADV-028,2024-08-10,128.24
POL-005731,South Africa,Health,Independent Broker,ADV-033,2026-03-25,161.57
POL-005732,Botswana,Health,Direct Digital,ADV-080,2026-02-08,61.67
POL-005734,South Africa,Health,Bancassurance,ADV-080,2025-07-06,1215.26
POL-005735,Botswana,Investment,Bancassurance,ADV-059,2025-01-29,1186.72
POL-005737,Botswana,Life,Bancassurance,ADV-125,2025-09-13,193.88
POL-005738,South Africa,Funeral,Direct Digital,ADV-088,2024-12-29,76.8
POL-005739,South Africa,Funeral,Direct Digital,ADV-030,2025-09-30,78.48
POL-005740,South Africa,Life,Independent Broker,ADV-013,2025-05-31,1088.2
POL-005741,South Africa,Health,Tied Advisor,ADV-151,2026-02-20,151.99
POL-005748,South Africa,Life,Tied Advisor,ADV-093,2026-05-03,492.3
POL-005749,South Africa,Health,Direct Digital,ADV-043,2025-04-12,2482.26
POL-005755,Botswana,Funeral,Direct Digital,ADV-147,2026-03-05,393.27
POL-005759,South Africa,Investment,Tied Advisor,ADV-012,2025-09-20,502.41
POL-005761,Botswana,Life,Tied Advisor,ADV-147,2024-09-24,119.09
POL-005764,South Africa,Funeral,Bancassurance,ADV-151,2025-12-16,125.56
POL-005765,South Africa,Funeral,Tied Advisor,ADV-066,2026-03-25,131.43
POL-005767,South Africa,Investment,Tied Advisor,ADV-041,2024-10-09,71.94
POL-005769,Botswana,Life,Tied Advisor,ADV-109,2025-02-11,240.79
POL-005771,Botswana,Funeral,Independent Broker,ADV-063,2025-06-16,1315.14
POL-005772,Namibia,Funeral,Independent Broker,ADV-139,2025-12-12,63.16
POL-005778,South Africa,Funeral,Direct Digital,ADV-094,2025-01-19,157.98
POL-005779,South Africa,Life,Direct Digital,ADV-016,2025-12-24,259.86
POL-005783,South Africa,Health,Tied Advisor,ADV-044,2025-12-16,451.45
POL-005786,South Africa,Health,Tied Advisor,ADV-145,2025-10-19,76.62
POL-005790,South Africa,Funeral,Direct Digital,ADV-072,2025-08-21,127.92
POL-005791,South Africa,Funeral,Tied Advisor,ADV-079,2024-09-28,2618.37
POL-005792,Botswana,Health,Tied Advisor,ADV-145,2026-04-14,74.27
POL-005794,South Africa,Funeral,Independent Broker,ADV-098,2025-02-15,70.13
POL-005795,South Africa,Funeral,Independent Broker,ADV-137,2025-04-24,197.75
POL-005797,Botswana,Funeral,Tied Advisor,ADV-144,2025-04-06,269.46
POL-005798,South Africa,Life,Independent Broker,ADV-017,2025-01-09,522.31
POL-005799,Lesotho,Funeral,Direct Digital,ADV-018,2024-07-15,66.11
POL-005801,South Africa,Health,Independent Broker,ADV-057,2025-06-20,76.66
POL-005805,Namibia,Investment,Independent Broker,ADV-015,2025-09-10,164.63
POL-005808,South Africa,Funeral,Independent Broker,ADV-112,2026-02-02,1220.07
POL-005810,South Africa,Life,Bancassurance,ADV-097,2025-06-11,119.18
POL-005812,South Africa,Health,Bancassurance,ADV-046,2024-12-20,419.18
POL-005813,Lesotho,Health,Tied Advisor,ADV-143,2026-02-04,60.24
POL-005814,Namibia,Life,Bancassurance,ADV-072,2025-04-13,225.59
POL-005816,Botswana,Funeral,Tied Advisor,ADV-114,2024-06-21,503.69
POL-005817,South Africa,Life,Independent Broker,ADV-031,2025-08-16,1051.76
POL-005818,South Africa,Funeral,Independent Broker,ADV-101,2025-09-28,233.66
POL-005823,South Africa,Life,Tied Advisor,ADV-036,2025-01-25,238.05
POL-005826,South Africa,Funeral,Tied Advisor,ADV-135,2025-07-08,61.51
POL-005828,South Africa,Funeral,Direct Digital,ADV-132,2025-08-24,143.5
POL-005830,Namibia,Investment,Independent Broker,ADV-099,2026-05-07,123.79
POL-005832,Botswana,Life,Tied Advisor,ADV-092,2025-04-11,1054.27
POL-005840,Botswana,Health,Independent Broker,ADV-074,2024-09-19,247.92
POL-005843,South Africa,Funeral,Independent Broker,ADV-129,2025-08-16,76.28
POL-005845,South Africa,Life,Tied Advisor,ADV-134,2025-05-21,993.16
POL-005847,South Africa,Health,Tied Advisor,ADV-029,2024-12-12,63.14
POL-005848,Lesotho,Funeral,Tied Advisor,ADV-090,2025-07-21,142.19
POL-005851,South Africa,Funeral,Independent Broker,ADV-053,2025-03-25,144.17
POL-005852,South Africa,Funeral,Independent Broker,ADV-108,2024-08-22,2351.7
POL-005855,South Africa,Investment,Tied Advisor,ADV-122,2025-09-26,143.6
POL-005857,South Africa,Funeral,Tied Advisor,ADV-021,2026-01-08,81.03
POL-005858,Lesotho,Funeral,Tied Advisor,ADV-017,2024-12-20,72.13
POL-005861,Botswana,Health,Tied Advisor,ADV-060,2026-04-17,495.05
POL-005862,South Africa,Investment,Independent Broker,ADV-088,2025-03-01,119.35
POL-005864,Lesotho,Funeral,Tied Advisor,ADV-016,2024-11-06,252.87
POL-005867,Botswana,Funeral,Bancassurance,ADV-098,2025-08-02,1240.75
POL-005868,South Africa,Health,Direct Digital,ADV-030,2025-12-10,60.96
POL-005869,South Africa,Health,Independent Broker,ADV-149,2025-12-30,58.16
POL-005870,Namibia,Life,Tied Advisor,ADV-018,2025-05-15,65.07
POL-005871,South Africa,Life,Bancassurance,ADV-138,2025-10-28,155.52
POL-005879,South Africa,Life,Tied Advisor,ADV-114,2026-02-09,82.01
POL-005882,Lesotho,Health,Direct Digital,ADV-151,2024-09-07,137.81
POL-005883,South Africa,Funeral,Independent Broker,ADV-076,2025-11-21,66.21
POL-005884,Botswana,Health,Bancassurance,ADV-042,2026-01-28,1305.47
POL-005885,Botswana,Funeral,Tied Advisor,ADV-003,2025-07-12,1074.36
POL-005888,Lesotho,Life,Independent Broker,ADV-104,2025-03-05,2760.03
POL-005889,South Africa,Funeral,Bancassurance,ADV-129,2025-11-22,73.26
POL-005890,South Africa,Funeral,Tied Advisor,ADV-018,2024-07-29,117.04
POL-005891,Botswana,Funeral,Direct Digital,ADV-083,2026-01-14,128.5
POL-005892,Namibia,Funeral,Independent Broker,ADV-086,2024-10-20,485.49
POL-005894,Lesotho,Life,Independent Broker,ADV-035,2025-09-10,155.39
POL-005895,Lesotho,Funeral,Bancassurance,ADV-115,2025-04-03,196.87
POL-005905,South Africa,Life,Bancassurance,ADV-064,2025-10-04,121.36
POL-005907,Botswana,Health,Bancassurance,ADV-116,2025-08-03,65.43
POL-005919,South Africa,Funeral,Independent Broker,ADV-018,2024-11-19,2303.7
POL-005920,Botswana,Health,Independent Broker,ADV-005,2024-10-23,121.09
POL-005922,South Africa,Health,Tied Advisor,ADV-019,2024-09-21,125.0
POL-005923,South Africa,Investment,Tied Advisor,ADV-014,2026-01-03,159.91
POL-005924,South Africa,Investment,Independent Broker,ADV-093,2026-03-11,117.02
POL-005926,South Africa,Funeral,Tied Advisor,ADV-122,2026-01-25,70.53
POL-005928,Botswana,Life,Direct Digital,ADV-019,2025-11-01,161.36
POL-005930,Lesotho,Investment,Tied Advisor,ADV-081,2024-12-02,64.05
POL-005931,South Africa,Funeral,Tied Advisor,ADV-006,2025-06-24,65.11
POL-005933,South Africa,Life,Bancassurance,ADV-113,2025-02-25,213.7
POL-005935,South Africa,Health,Tied Advisor,ADV-115,2025-01-05,262.57
POL-005936,Namibia,Health,Independent Broker,ADV-111,2026-03-19,241.05
POL-005938,Namibia,Life,Tied Advisor,ADV-055,2026-04-07,58.87
POL-005939,Namibia,Funeral,Direct Digital,ADV-160,2024-10-20,76.93
POL-005943,Namibia,Funeral,Bancassurance,ADV-039,2026-05-21,82.19
POL-005945,South Africa,Funeral,Tied Advisor,ADV-118,2025-10-18,162.33
POL-005947,Botswana,Funeral,Tied Advisor,ADV-043,2025-11-06,501.58
POL-005949,South Africa,Investment,Independent Broker,ADV-152,2025-12-17,246.68
POL-005953,Botswana,Health,Tied Advisor,ADV-019,2025-05-10,200.6
POL-005954,South Africa,Funeral,Tied Advisor,ADV-067,2025-06-10,123.88
POL-005955,South Africa,Life,Tied Advisor,ADV-067,2025-04-15,68.35
POL-005956,Botswana,Health,Tied Advisor,ADV-059,2025-06-21,228.0
POL-005957,South Africa,Funeral,Bancassurance,ADV-080,2025-05-05,2299.59
POL-005958,South Africa,Investment,Tied Advisor,ADV-025,2025-10-10,134.41
POL-005964,Botswana,Funeral,Independent Broker,ADV-022,2024-08-07,78.02
POL-005967,South Africa,Funeral,Independent Broker,ADV-067,2024-10-04,388.15
POL-005968,South Africa,Investment,Bancassurance,ADV-159,2026-06-18,421.63
POL-005973,Botswana,Life,Direct Digital,ADV-012,2025-07-23,127.37
POL-005979,South Africa,Funeral,Bancassurance,ADV-034,2024-09-08,118.66
POL-005981,Namibia,Health,Tied Advisor,ADV-129,2025-08-18,431.4
POL-005986,Lesotho,Health,Tied Advisor,ADV-078,2024-11-29,140.87
POL-005990,Lesotho,Investment,Bancassurance,ADV-123,2025-10-17,77.11
POL-005991,South Africa,Life,Independent Broker,ADV-125,2025-07-24,147.44
POL-005992,South Africa,Health,Tied Advisor,ADV-102,2024-09-02,428.43
POL-005993,Namibia,Funeral,Tied Advisor,ADV-017,2025-12-25,522.69
POL-005995,Namibia,Investment,Tied Advisor,ADV-112,2025-02-15,83.22
POL-006002,South Africa,Funeral,Bancassurance,ADV-129,2024-09-07,131.28
POL-006003,South Africa,Life,Bancassurance,ADV-146,2025-05-18,445.22
POL-006004,Lesotho,Investment,Bancassurance,ADV-115,2026-03-04,62.2
POL-006005,Botswana,Investment,Tied Advisor,ADV-043,2026-05-29,120.16
POL-006007,Lesotho,Life,Tied Advisor,ADV-139,2026-01-24,210.43
POL-006009,South Africa,Funeral,Direct Digital,ADV-099,2025-11-21,158.77
POL-006010,Botswana,Life,Tied Advisor,ADV-106,2025-10-18,220.09
POL-006011,South Africa,Funeral,Independent Broker,ADV-030,2026-01-23,80.91
POL-006013,South Africa,Funeral,Independent Broker,ADV-006,2025-03-21,63.0
POL-006021,Namibia,Funeral,Direct Digital,ADV-077,2025-06-13,237.4
POL-006022,Botswana,Investment,Tied Advisor,ADV-077,2026-04-11,61.04
POL-006023,South Africa,Funeral,Tied Advisor,ADV-126,2025-09-19,142.34
POL-006024,South Africa,Life,Independent Broker,ADV-129,2024-09-06,240.42
POL-006025,Namibia,Health,Tied Advisor,ADV-006,2025-11-17,75.29
POL-006027,Namibia,Funeral,Tied Advisor,ADV-097,2026-01-03,60.0
POL-006028,Lesotho,Health,Independent Broker,ADV-006,2026-03-15,64.4
POL-006034,Botswana,Health,Bancassurance,ADV-074,2026-04-17,66.59
POL-006036,South Africa,Health,Independent Broker,ADV-014,2024-10-17,432.22
POL-006037,Botswana,Health,Tied Advisor,ADV-140,2025-10-30,144.9
POL-006038,Botswana,Funeral,Direct Digital,ADV-067,2025-03-25,142.78
POL-006043,South Africa,Health,Direct Digital,ADV-134,2025-10-15,233.43
POL-006044,Botswana,Life,Direct Digital,ADV-036,2026-03-12,151.41
POL-006047,Lesotho,Life,Bancassurance,ADV-130,2025-07-26,62.87
POL-006048,South Africa,Life,Independent Broker,ADV-157,2025-10-31,241.3
POL-006049,Lesotho,Life,Independent Broker,ADV-147,2026-05-20,63.29
POL-006050,South Africa,Funeral,Direct Digital,ADV-101,2025-04-26,413.51
POL-006054,South Africa,Funeral,Bancassurance,ADV-078,2025-11-25,201.02
POL-006055,Botswana,Funeral,Tied Advisor,ADV-155,2026-06-07,82.18
POL-006056,Namibia,Funeral,Tied Advisor,ADV-012,2026-01-29,207.86
POL-006058,South Africa,Health,Independent Broker,ADV-154,2025-10-19,126.99
POL-006068,Botswana,Funeral,Direct Digital,ADV-080,2025-12-23,400.53
POL-006070,Namibia,Health,Bancassurance,ADV-148,2026-05-16,404.47
POL-006074,South Africa,Life,Direct Digital,ADV-098,2024-11-26,219.72
POL-006076,Lesotho,Funeral,Bancassurance,ADV-134,2026-03-19,410.91
POL-006078,South Africa,Life,Independent Broker,ADV-061,2024-07-04,57.98
POL-006081,Botswana,Funeral,Direct Digital,ADV-083,2024-12-24,74.53
POL-006083,South Africa,Funeral,Tied Advisor,ADV-016,2025-06-14,2078.68
POL-006086,Botswana,Life,Independent Broker,ADV-081,2026-03-02,119.95
POL-006089,South Africa,Funeral,Independent Broker,ADV-011,2024-09-11,60.18
POL-006092,Botswana,Investment,Independent Broker,ADV-050,2025-06-12,66.77
POL-006093,Lesotho,Funeral,Bancassurance,ADV-003,2026-01-12,235.73
POL-006094,South Africa,Funeral,Bancassurance,ADV-129,2025-06-22,57.84
POL-006096,South Africa,Health,Independent Broker,ADV-094,2026-03-09,72.19
POL-006098,South Africa,Funeral,Tied Advisor,ADV-150,2025-08-29,115.99
POL-006101,Botswana,Life,Tied Advisor,ADV-117,2026-04-16,1243.08
POL-006102,Botswana,Investment,Bancassurance,ADV-116,2026-02-28,437.28
POL-006103,Namibia,Investment,Independent Broker,ADV-097,2024-09-26,1242.65
POL-006104,Botswana,Life,Tied Advisor,ADV-049,2024-07-15,242.52
POL-006106,South Africa,Life,Independent Broker,ADV-071,2024-06-22,2165.55
POL-006109,Namibia,Funeral,Independent Broker,ADV-077,2026-03-11,213.97
POL-006111,South Africa,Funeral,Tied Advisor,ADV-156,2025-04-24,213.67
POL-006114,South Africa,Funeral,Tied Advisor,ADV-002,2025-12-17,391.28
POL-006115,Lesotho,Funeral,Direct Digital,ADV-141,2026-02-24,1021.82
POL-006117,South Africa,Health,Tied Advisor,ADV-082,2025-12-05,138.97
POL-006120,Botswana,Health,Tied Advisor,ADV-006,2026-06-10,78.4
POL-006122,South Africa,Health,Tied Advisor,ADV-124,2025-06-10,144.69
POL-006124,Lesotho,Funeral,Tied Advisor,ADV-088,2025-04-03,234.13
POL-006126,Botswana,Funeral,Tied Advisor,ADV-081,2025-01-11,82.96
POL-006127,South Africa,Health,Independent Broker,ADV-122,2024-09-29,519.95
POL-006129,Namibia,Funeral,Tied Advisor,ADV-143,2025-11-03,209.08
POL-006132,South Africa,Investment,Independent Broker,ADV-015,2025-06-16,163.2
POL-006133,Namibia,Life,Tied Advisor,ADV-034,2025-11-07,452.05
POL-006134,Lesotho,Funeral,Bancassurance,ADV-036,2025-12-11,468.43
POL-006137,Namibia,Health,Direct Digital,ADV-126,2025-07-25,522.24
POL-006139,South Africa,Funeral,Tied Advisor,ADV-064,2024-09-06,255.92
POL-006143,Botswana,Funeral,Bancassurance,ADV-033,2025-10-16,63.55
POL-006145,Lesotho,Funeral,Tied Advisor,ADV-125,2025-02-05,549.97
POL-006147,South Africa,Health,Independent Broker,ADV-017,2024-12-15,159.16
POL-006152,South Africa,Funeral,Bancassurance,ADV-058,2024-08-21,58.45
POL-006160,South Africa,Funeral,Bancassurance,ADV-032,2024-08-01,61.54
POL-006163,Namibia,Life,Independent Broker,ADV-040,2024-07-19,76.19
POL-006164,Botswana,Life,Tied Advisor,ADV-019,2026-01-19,74.25
POL-006168,South Africa,Funeral,Independent Broker,ADV-052,2025-06-03,433.19
POL-006172,Botswana,Funeral,Independent Broker,ADV-134,2024-08-22,142.45
POL-006174,Botswana,Funeral,Direct Digital,ADV-136,2024-12-17,530.76
POL-006175,Namibia,Health,Independent Broker,ADV-028,2026-03-02,535.3
POL-006181,South Africa,Funeral,Direct Digital,ADV-085,2024-08-10,133.64
POL-006184,Botswana,Funeral,Tied Advisor,ADV-106,2026-01-05,60.35
POL-006187,Botswana,Life,Tied Advisor,ADV-026,2026-05-30,197.98
POL-006188,Namibia,Life,Direct Digital,ADV-140,2024-12-22,240.76
POL-006189,South Africa,Funeral,Tied Advisor,ADV-099,2025-02-08,226.36
POL-006191,Namibia,Life,Bancassurance,ADV-101,2026-01-15,145.49
POL-006194,South Africa,Life,Tied Advisor,ADV-063,2025-03-03,213.01
POL-006203,South Africa,Life,Independent Broker,ADV-003,2025-12-25,1046.91
POL-006204,Lesotho,Funeral,Independent Broker,ADV-153,2026-04-12,420.92
POL-006205,South Africa,Funeral,Tied Advisor,ADV-074,2026-04-30,80.88
POL-006209,Lesotho,Funeral,Tied Advisor,ADV-057,2025-01-04,158.95
POL-006222,South Africa,Health,Tied Advisor,ADV-056,2025-05-31,131.11
POL-006225,Namibia,Funeral,Tied Advisor,ADV-038,2024-11-09,72.02
POL-006226,Namibia,Life,Independent Broker,ADV-105,2025-03-12,72.68
POL-006229,Botswana,Funeral,Bancassurance,ADV-027,2024-10-12,130.06
POL-006232,South Africa,Funeral,Independent Broker,ADV-137,2026-05-18,80.37
POL-006239,Botswana,Funeral,Direct Digital,ADV-142,2025-12-20,249.72
POL-006243,South Africa,Funeral,Tied Advisor,ADV-001,2025-04-25,198.38
POL-006249,South Africa,Funeral,Bancassurance,ADV-157,2026-01-15,244.73
POL-006254,South Africa,Investment,Independent Broker,ADV-070,2025-09-15,80.43
POL-006255,Lesotho,Funeral,Bancassurance,ADV-077,2024-10-16,393.06
POL-006256,South Africa,Life,Independent Broker,ADV-062,2025-01-13,491.02
POL-006262,Botswana,Life,Independent Broker,ADV-146,2025-02-03,2088.79
POL-006263,South Africa,Life,Bancassurance,ADV-034,2025-10-07,67.61
POL-006265,Lesotho,Life,Tied Advisor,ADV-077,2024-08-07,139.4
POL-006266,South Africa,Health,Tied Advisor,ADV-010,2026-01-02,514.99
POL-006267,South Africa,Funeral,Tied Advisor,ADV-065,2025-03-02,203.55
POL-006268,South Africa,Funeral,Tied Advisor,ADV-121,2025-08-18,134.21
POL-006269,Botswana,Health,Independent Broker,ADV-050,2025-12-04,471.37
POL-006272,South Africa,Funeral,Direct Digital,ADV-114,2025-06-22,121.0
POL-006273,South Africa,Life,Direct Digital,ADV-081,2025-06-03,1309.89
POL-006275,South Africa,Funeral,Independent Broker,ADV-069,2025-12-26,133.01
POL-006278,South Africa,Funeral,Independent Broker,ADV-154,2026-04-10,274.08
POL-006280,South Africa,Funeral,Bancassurance,ADV-113,2025-04-10,58.41
POL-006283,South Africa,Funeral,Independent Broker,ADV-091,2025-05-17,60.71
POL-006284,South Africa,Funeral,Independent Broker,ADV-072,2025-09-06,204.55
POL-006288,South Africa,Investment,Independent Broker,ADV-157,2025-03-01,58.64
POL-006290,South Africa,Life,Tied Advisor,ADV-058,2026-04-01,166.32
POL-006292,Botswana,Life,Bancassurance,ADV-052,2025-07-23,276.44
POL-006293,South Africa,Investment,Independent Broker,ADV-144,2025-03-29,449.41
POL-006297,South Africa,Health,Independent Broker,ADV-143,2025-04-21,2517.63
POL-006298,South Africa,Funeral,Tied Advisor,ADV-039,2025-12-05,194.09
POL-006301,South Africa,Life,Tied Advisor,ADV-114,2025-04-17,1367.75
POL-006302,South Africa,Life,Tied Advisor,ADV-102,2026-02-25,272.71
POL-006305,Lesotho,Funeral,Tied Advisor,ADV-008,2025-06-10,1271.7
POL-006307,South Africa,Funeral,Tied Advisor,ADV-041,2026-05-03,988.33
POL-006316,South Africa,Funeral,Independent Broker,ADV-099,2025-12-30,135.18
POL-006317,Botswana,Funeral,Tied Advisor,ADV-093,2024-10-15,219.54
POL-006319,South Africa,Health,Bancassurance,ADV-047,2025-03-29,204.62
POL-006320,South Africa,Investment,Direct Digital,ADV-102,2024-07-16,60.63
POL-006323,South Africa,Funeral,Direct Digital,ADV-061,2025-02-25,80.72
POL-006324,South Africa,Health,Direct Digital,ADV-131,2024-09-14,399.29
POL-006327,Botswana,Investment,Independent Broker,ADV-084,2024-12-01,217.79
POL-006328,South Africa,Funeral,Direct Digital,ADV-151,2025-11-06,222.58
POL-006331,Botswana,Life,Direct Digital,ADV-115,2025-09-16,72.16
POL-006335,South Africa,Health,Direct Digital,ADV-037,2025-02-07,1189.11
POL-006337,South Africa,Investment,Bancassurance,ADV-067,2025-06-02,1161.46
POL-006339,South Africa,Life,Tied Advisor,ADV-047,2024-07-02,205.9
POL-006344,Botswana,Life,Tied Advisor,ADV-109,2025-05-20,81.05
POL-006347,Botswana,Health,Independent Broker,ADV-138,2025-10-05,164.23
POL-006348,South Africa,Life,Direct Digital,ADV-084,2024-08-14,197.25
POL-006352,South Africa,Health,Direct Digital,ADV-130,2025-01-06,965.05
POL-006354,Botswana,Health,Direct Digital,ADV-019,2026-04-03,146.02
POL-006355,Namibia,Funeral,Independent Broker,ADV-145,2025-09-20,162.09
