claim_id,fraud_risk_score,layer1a_verdict,layer1b_verdict,final_tier,flagged_date
CLM-003071,43.6,Amber,Clear,Amber,2025-07-27
CLM-003072,24.3,Green,Suspected,Green,2025-04-13
CLM-003073,9.6,Green,Clear,Green,2025-12-22
CLM-003074,32.7,Amber,Clear,Amber,2024-10-03
CLM-003075,40.1,Amber,Clear,Amber,2025-12-16
CLM-003076,36.6,Green,Clear,Amber,2026-03-22
CLM-003077,27.7,Amber,Clear,Green,2026-01-31
CLM-003078,26.6,Amber,Clear,Green,2024-09-10
CLM-003079,24.1,Green,Suspected,Green,2025-11-02
CLM-003080,10.6,Green,Clear,Green,2026-02-21
CLM-003081,17.9,Green,Clear,Green,2026-01-06
CLM-003082,15.2,Green,Confirmed,Green,2025-08-11
CLM-003083,45.2,Amber,Clear,Amber,2025-12-02
CLM-003084,29.8,Amber,Clear,Green,2025-03-04
CLM-003085,35.4,Amber,Clear,Amber,2026-03-18
CLM-003086,22.7,Green,Clear,Green,2024-10-12
CLM-003087,8.7,Green,Clear,Green,2024-10-24
CLM-003088,29.7,Amber,Clear,Green,2025-05-15
CLM-003089,19.2,Green,Clear,Green,2025-07-09
CLM-003090,38.7,Amber,Confirmed,Amber,2024-11-27
CLM-003091,17.8,Green,Clear,Green,2025-09-30
CLM-003092,24.4,Green,Clear,Green,2024-09-18
CLM-003093,45.4,Amber,Clear,Amber,2025-05-25
CLM-003094,9.9,Green,Clear,Green,2024-08-02
CLM-003095,46.1,Amber,Confirmed,Amber,2024-08-18
CLM-003096,17.9,Green,Clear,Green,2024-08-27
CLM-003097,27.0,Green,Clear,Green,2024-12-26
CLM-003098,56.1,Amber,Clear,Amber,2024-08-01
CLM-003099,19.2,Green,Clear,Green,2026-01-24
CLM-003100,48.8,Amber,Clear,Amber,2025-03-24
CLM-003101,65.1,Amber,Clear,Amber,2024-10-07
CLM-003102,14.5,Green,Clear,Green,2025-01-01
CLM-003103,35.9,Amber,Clear,Amber,2025-07-11
CLM-003104,29.1,Green,Clear,Green,2026-01-06
CLM-003105,32.4,Amber,Clear,Amber,2024-12-14
CLM-003106,44.3,Amber,Clear,Amber,2025-09-05
CLM-003107,5.7,Green,Clear,Green,2026-03-29
CLM-003108,100.0,Red,Clear,Red,2026-04-15
CLM-003109,26.1,Green,Clear,Green,2026-02-01
CLM-003110,25.2,Green,Suspected,Green,2025-04-15
CLM-003111,48.1,Amber,Clear,Amber,2025-07-04
CLM-003112,13.1,Green,Clear,Green,2025-06-25
CLM-003113,4.4,Green,Clear,Green,2025-08-15
CLM-003114,13.4,Green,Clear,Green,2026-04-26
CLM-003115,67.7,Red,Clear,Amber,2025-11-21
CLM-003116,41.7,Amber,Clear,Amber,2025-05-31
CLM-003117,19.9,Green,Suspected,Green,2026-03-22
CLM-003118,12.1,Green,Clear,Green,2026-06-20
CLM-003119,38.3,Amber,Clear,Amber,2026-01-18
CLM-003120,32.0,Amber,Clear,Amber,2025-09-11
CLM-003121,1.0,Green,Clear,Green,2025-06-27
CLM-003122,30.7,Amber,Clear,Amber,2026-01-21
CLM-003123,1.0,Green,Clear,Green,2024-07-26
CLM-003124,27.6,Green,Clear,Green,2025-11-12
CLM-003125,35.3,Amber,Clear,Amber,2025-09-25
CLM-003126,22.4,Green,Clear,Green,2024-09-09
CLM-003127,38.0,Amber,Clear,Amber,2024-09-23
CLM-003128,23.8,Green,Clear,Green,2025-02-15
CLM-003129,45.0,Amber,Clear,Amber,2024-09-24
CLM-003130,47.5,Amber,Clear,Amber,2025-03-07
CLM-003131,12.3,Green,Clear,Green,2024-12-08
CLM-003132,32.5,Amber,Clear,Amber,2026-02-15
CLM-003133,18.3,Green,Clear,Green,2024-10-06
CLM-003134,37.4,Amber,Clear,Amber,2024-11-29
CLM-003135,43.4,Amber,Clear,Amber,2026-01-26
CLM-003136,37.8,Amber,Clear,Amber,2026-06-20
CLM-003137,26.0,Green,Clear,Green,2024-07-28
CLM-003138,11.6,Green,Clear,Green,2024-09-30
CLM-003139,17.3,Green,Clear,Green,2026-06-20
CLM-003140,100.0,Red,Clear,Red,2024-11-13
CLM-003141,4.0,Green,Clear,Green,2026-05-04
CLM-003142,24.7,Green,Clear,Green,2025-04-17
CLM-003143,12.6,Green,Suspected,Green,2025-04-09
CLM-003144,41.4,Amber,Suspected,Amber,2024-07-08
CLM-003145,31.5,Amber,Clear,Amber,2025-02-28
CLM-003146,29.0,Green,Clear,Green,2025-09-08
CLM-003147,42.1,Amber,Clear,Amber,2025-06-17
CLM-003148,1.4,Green,Clear,Green,2025-06-14
CLM-003149,30.9,Amber,Suspected,Amber,2025-01-18
CLM-003150,29.2,Amber,Clear,Green,2026-02-16
CLM-003151,25.2,Green,Clear,Green,2024-10-25
CLM-003152,30.4,Amber,Clear,Amber,2024-12-23
CLM-003153,49.8,Amber,Clear,Amber,2026-03-14
CLM-003154,2.5,Green,Clear,Green,2025-10-01
CLM-003155,30.4,Amber,Clear,Amber,2025-08-05
CLM-003156,22.5,Green,Clear,Green,2025-07-01
CLM-003157,29.6,Green,Clear,Green,2026-01-15
CLM-003158,4.3,Green,Clear,Green,2025-04-22
CLM-003159,22.9,Green,Clear,Green,2026-04-20
CLM-003160,79.1,Red,Clear,Red,2024-07-12
CLM-003161,1.0,Green,Clear,Green,2025-01-23
CLM-003162,23.3,Green,Clear,Green,2026-04-06
CLM-003163,45.7,Amber,Clear,Amber,2026-05-13
CLM-003164,17.2,Green,Suspected,Green,2026-01-07
CLM-003165,33.6,Amber,Clear,Amber,2024-09-24
CLM-003166,74.0,Amber,Clear,Red,2024-08-28
CLM-003167,18.5,Green,Suspected,Green,2024-07-26
CLM-003168,65.8,Amber,Clear,Amber,2025-06-09
CLM-003169,54.2,Amber,Clear,Amber,2024-10-15
CLM-003170,44.6,Amber,Clear,Amber,2025-07-07
CLM-003171,33.8,Amber,Clear,Amber,2025-01-04
CLM-003172,11.6,Green,Clear,Green,2024-07-26
CLM-003173,59.4,Amber,Clear,Amber,2025-08-23
CLM-003174,15.0,Green,Clear,Green,2025-05-07
CLM-003175,49.6,Amber,Clear,Amber,2026-01-25
CLM-003176,18.0,Green,Clear,Green,2026-03-26
CLM-003177,3.8,Green,Clear,Green,2025-05-17
CLM-003178,31.5,Amber,Clear,Amber,2024-07-27
CLM-003179,12.3,Green,Clear,Green,2025-07-23
CLM-003180,1.0,Green,Clear,Green,2025-08-08
CLM-003181,7.7,Green,Clear,Green,2025-07-16
CLM-003182,16.4,Green,Clear,Green,2024-09-11
CLM-003183,16.5,Green,Clear,Green,2025-10-31
CLM-003184,12.6,Green,Clear,Green,2024-09-08
CLM-003185,21.4,Green,Clear,Green,2025-11-06
CLM-003186,46.6,Amber,Clear,Amber,2025-06-02
CLM-003187,58.6,Amber,Clear,Amber,2025-12-30
CLM-003188,7.8,Green,Clear,Green,2025-10-16
CLM-003189,26.0,Green,Clear,Green,2025-08-22
CLM-003190,7.5,Green,Clear,Green,2026-03-10
CLM-003191,39.8,Green,Clear,Amber,2026-01-02
CLM-003192,19.5,Green,Clear,Green,2025-06-28
CLM-003193,19.6,Green,Clear,Green,2026-03-05
CLM-003194,47.5,Amber,Confirmed,Amber,2025-05-03
CLM-003195,95.3,Red,Suspected,Red,2026-06-20
CLM-003196,17.5,Green,Clear,Green,2025-03-15
CLM-003197,44.9,Amber,Clear,Amber,2025-07-29
CLM-003198,2.1,Green,Clear,Green,2026-01-20
CLM-003199,30.0,Green,Clear,Green,2025-01-03
CLM-003200,21.8,Green,Clear,Green,2025-03-13
CLM-003201,18.6,Green,Confirmed,Green,2025-06-21
CLM-003202,29.5,Amber,Suspected,Green,2025-12-09
CLM-003203,39.6,Amber,Clear,Amber,2026-04-01
CLM-003204,35.0,Amber,Clear,Amber,2025-11-29
CLM-003205,26.3,Amber,Clear,Green,2024-12-14
CLM-003206,34.1,Amber,Suspected,Amber,2025-05-16
CLM-003207,16.5,Green,Clear,Green,2025-08-25
CLM-003208,8.8,Green,Clear,Green,2024-08-11
CLM-003209,27.2,Amber,Clear,Green,2024-11-20
CLM-003210,22.8,Amber,Clear,Green,2026-04-26
CLM-003211,38.5,Amber,Clear,Amber,2025-05-03
CLM-003212,16.7,Green,Clear,Green,2024-08-12
CLM-003213,26.7,Amber,Clear,Green,2025-06-28
CLM-003214,10.4,Green,Clear,Green,2026-04-14
CLM-003215,80.4,Red,Clear,Red,2026-04-03
CLM-003216,17.3,Green,Clear,Green,2025-05-27
CLM-003217,26.3,Green,Clear,Green,2025-12-26
CLM-003218,86.4,Red,Clear,Red,2025-04-25
CLM-003219,9.6,Green,Clear,Green,2025-09-29
CLM-003220,19.9,Green,Clear,Green,2025-04-19
CLM-003221,60.5,Amber,Clear,Amber,2024-10-12
CLM-003222,35.9,Amber,Clear,Amber,2025-09-12
CLM-003223,36.4,Amber,Clear,Amber,2025-06-11
CLM-003224,19.1,Green,Clear,Green,2024-09-24
CLM-003225,30.3,Amber,Clear,Amber,2024-07-24
CLM-003226,24.7,Green,Clear,Green,2024-08-23
CLM-003227,16.4,Green,Clear,Green,2026-01-25
CLM-003228,59.9,Amber,Clear,Amber,2025-01-16
CLM-003229,15.8,Green,Clear,Green,2025-07-03
CLM-003230,27.3,Green,Clear,Green,2025-11-06
CLM-003231,1.0,Green,Clear,Green,2024-11-02
CLM-003232,28.8,Amber,Clear,Green,2026-04-20
CLM-003233,39.5,Amber,Clear,Amber,2026-05-10
CLM-003234,34.2,Amber,Clear,Amber,2025-03-29
CLM-003235,49.6,Amber,Clear,Amber,2026-05-05
CLM-003236,16.6,Green,Clear,Green,2026-05-17
CLM-003237,30.2,Green,Clear,Amber,2026-05-16
CLM-003238,32.5,Amber,Clear,Amber,2024-11-11
CLM-003239,12.3,Green,Clear,Green,2025-10-23
CLM-003240,10.8,Green,Clear,Green,2025-08-10
CLM-003241,33.4,Amber,Confirmed,Amber,2024-11-01
CLM-003242,20.3,Green,Suspected,Green,2025-01-14
CLM-003243,37.2,Amber,Clear,Amber,2024-10-29
CLM-003244,36.9,Amber,Clear,Amber,2026-03-10
CLM-003245,17.1,Green,Clear,Green,2026-03-27
CLM-003246,27.7,Amber,Suspected,Green,2024-07-22
CLM-003247,42.2,Amber,Clear,Amber,2026-05-08
CLM-003248,33.8,Green,Clear,Amber,2026-03-10
CLM-003249,3.7,Green,Clear,Green,2025-08-03
CLM-003250,17.9,Green,Suspected,Green,2026-06-18
CLM-003251,1.0,Green,Clear,Green,2024-12-23
CLM-003252,28.1,Green,Clear,Green,2025-08-24
CLM-003253,26.7,Green,Clear,Green,2026-03-07
CLM-003254,18.9,Green,Clear,Green,2025-07-25
CLM-003255,11.3,Green,Clear,Green,2024-12-20
CLM-003256,100.0,Red,Suspected,Red,2024-07-17
CLM-003257,86.2,Red,Clear,Red,2024-12-20
CLM-003258,50.6,Amber,Clear,Amber,2025-09-22
CLM-003259,18.2,Green,Clear,Green,2024-09-08
CLM-003260,51.8,Amber,Clear,Amber,2026-04-10
CLM-003261,1.0,Green,Clear,Green,2024-12-23
CLM-003262,49.3,Amber,Clear,Amber,2025-09-27
CLM-003263,54.0,Amber,Clear,Amber,2025-06-28
CLM-003264,34.2,Amber,Clear,Amber,2026-01-28
CLM-003265,16.4,Green,Confirmed,Green,2025-02-12
CLM-003266,58.9,Amber,Clear,Amber,2026-05-20
CLM-003267,94.8,Red,Clear,Red,2026-04-14
CLM-003268,37.0,Amber,Clear,Amber,2026-06-20
CLM-003269,38.4,Amber,Clear,Amber,2025-05-09
CLM-003270,47.4,Amber,Suspected,Amber,2025-08-14
CLM-003271,38.8,Amber,Clear,Amber,2024-12-19
CLM-003272,54.7,Amber,Clear,Amber,2025-02-16
CLM-003273,1.0,Green,Clear,Green,2024-09-08
CLM-003274,26.3,Green,Clear,Green,2025-02-17
CLM-003275,37.1,Green,Clear,Amber,2026-05-16
CLM-003276,41.6,Amber,Suspected,Amber,2025-04-13
CLM-003277,6.3,Green,Clear,Green,2025-05-20
CLM-003278,62.3,Red,Suspected,Amber,2024-08-26
CLM-003279,24.3,Green,Clear,Green,2026-02-11
CLM-003280,19.2,Green,Clear,Green,2026-03-17
CLM-003281,34.5,Amber,Clear,Amber,2026-06-05
CLM-003282,38.8,Amber,Clear,Amber,2026-02-12
CLM-003283,29.9,Green,Clear,Green,2025-02-14
CLM-003284,19.6,Green,Clear,Green,2025-07-03
CLM-003285,17.0,Green,Clear,Green,2026-03-19
CLM-003286,25.7,Green,Clear,Green,2024-11-16
CLM-003287,45.8,Amber,Clear,Amber,2025-03-21
CLM-003288,13.7,Green,Clear,Green,2026-04-09
CLM-003289,16.8,Green,Clear,Green,2025-03-25
CLM-003290,38.1,Amber,Suspected,Amber,2026-05-02
CLM-003291,47.2,Amber,Clear,Amber,2025-03-10
CLM-003292,32.7,Green,Suspected,Amber,2025-08-16
CLM-003293,12.9,Green,Clear,Green,2026-01-01
CLM-003294,36.0,Amber,Clear,Amber,2025-08-23
CLM-003295,85.3,Red,Clear,Red,2025-02-18
CLM-003296,15.5,Green,Clear,Green,2025-05-30
CLM-003297,26.2,Green,Suspected,Green,2025-06-12
CLM-003298,38.1,Amber,Clear,Amber,2025-06-18
CLM-003299,14.7,Green,Clear,Green,2025-03-23
CLM-003300,54.4,Amber,Clear,Amber,2025-04-07
CLM-003301,48.2,Amber,Clear,Amber,2025-01-24
CLM-003302,1.0,Green,Clear,Green,2026-06-20
CLM-003303,31.1,Amber,Clear,Amber,2025-10-17
CLM-003304,56.2,Amber,Clear,Amber,2025-04-25
CLM-003305,68.1,Amber,Clear,Amber,2024-07-13
CLM-003306,34.8,Amber,Clear,Amber,2025-07-03
CLM-003307,46.1,Amber,Clear,Amber,2024-09-19
CLM-003308,26.1,Amber,Clear,Green,2024-10-21
CLM-003309,38.8,Amber,Clear,Amber,2024-12-14
CLM-003310,32.8,Amber,Clear,Amber,2024-09-19
CLM-003311,47.7,Amber,Clear,Amber,2026-02-12
CLM-003312,100.0,Red,Clear,Red,2026-02-19
CLM-003313,55.5,Amber,Clear,Amber,2025-02-28
CLM-003314,36.9,Amber,Clear,Amber,2026-06-09
CLM-003315,31.0,Amber,Clear,Amber,2025-09-11
CLM-003316,54.2,Amber,Clear,Amber,2025-10-10
CLM-003317,27.4,Green,Clear,Green,2024-08-29
CLM-003318,24.5,Green,Clear,Green,2024-08-07
CLM-003319,33.8,Amber,Clear,Amber,2025-09-06
CLM-003320,31.4,Amber,Suspected,Amber,2024-11-10
CLM-003321,63.7,Amber,Clear,Amber,2025-05-05
CLM-003322,27.8,Green,Clear,Green,2025-01-20
CLM-003323,55.6,Amber,Clear,Amber,2024-11-16
CLM-003324,31.2,Amber,Clear,Amber,2025-12-23
CLM-003325,38.2,Amber,Clear,Amber,2025-03-13
CLM-003326,11.3,Green,Clear,Green,2025-05-29
CLM-003327,18.4,Green,Clear,Green,2025-03-10
CLM-003328,23.6,Green,Clear,Green,2024-12-27
CLM-003329,31.6,Amber,Clear,Amber,2026-02-26
CLM-003330,100.0,Red,Clear,Red,2025-08-14
CLM-003331,32.5,Green,Clear,Amber,2024-12-30
CLM-003332,47.6,Amber,Clear,Amber,2026-06-10
CLM-003333,87.7,Red,Clear,Red,2024-09-27
CLM-003334,45.5,Amber,Clear,Amber,2025-08-04
CLM-003335,41.6,Amber,Clear,Amber,2025-11-28
CLM-003336,31.9,Amber,Clear,Amber,2025-11-19
CLM-003337,16.8,Green,Clear,Green,2025-10-20
CLM-003338,18.2,Green,Clear,Green,2024-07-19
CLM-003339,17.7,Green,Clear,Green,2025-02-19
CLM-003340,36.2,Amber,Clear,Amber,2025-07-01
CLM-003341,41.8,Amber,Suspected,Amber,2026-04-02
CLM-003342,8.5,Green,Clear,Green,2025-04-19
CLM-003343,24.8,Green,Clear,Green,2025-03-13
CLM-003344,23.8,Green,Clear,Green,2026-02-17
CLM-003345,22.7,Green,Clear,Green,2025-02-18
CLM-003346,8.7,Green,Clear,Green,2026-04-27
CLM-003347,35.5,Amber,Clear,Amber,2024-10-31
CLM-003348,35.7,Amber,Clear,Amber,2026-04-09
CLM-003349,43.4,Amber,Clear,Amber,2025-09-06
CLM-003350,31.1,Amber,Clear,Amber,2024-12-12
CLM-003351,26.1,Green,Clear,Green,2025-09-25
CLM-003352,35.5,Amber,Clear,Amber,2026-01-08
CLM-003353,17.1,Green,Clear,Green,2025-04-25
CLM-003354,10.3,Green,Suspected,Green,2025-07-11
CLM-003355,34.2,Amber,Clear,Amber,2026-04-05
CLM-003356,100.0,Red,Clear,Red,2025-05-21
CLM-003357,84.9,Red,Clear,Red,2025-05-02
CLM-003358,11.6,Green,Clear,Green,2024-10-27
CLM-003359,36.4,Amber,Clear,Amber,2025-01-05
CLM-003360,18.9,Green,Clear,Green,2024-10-09
CLM-003361,27.9,Amber,Clear,Green,2025-03-01
CLM-003362,44.2,Amber,Clear,Amber,2025-11-11
CLM-003363,37.0,Amber,Clear,Amber,2025-11-14
CLM-003364,45.8,Amber,Confirmed,Amber,2025-08-03
CLM-003365,39.0,Amber,Clear,Amber,2024-12-09
CLM-003366,7.3,Green,Clear,Green,2026-03-28
CLM-003367,44.6,Amber,Clear,Amber,2024-10-20
CLM-003368,41.1,Amber,Clear,Amber,2025-09-03
CLM-003369,15.5,Green,Clear,Green,2025-06-18
CLM-003370,9.2,Green,Clear,Green,2025-03-20
CLM-003371,33.7,Green,Clear,Amber,2025-01-23
CLM-003372,20.1,Green,Clear,Green,2026-04-25
CLM-003373,35.8,Amber,Clear,Amber,2025-09-24
CLM-003374,20.4,Green,Clear,Green,2024-07-14
CLM-003375,48.8,Amber,Clear,Amber,2025-12-28
CLM-003376,34.2,Green,Clear,Amber,2025-02-04
CLM-003377,36.0,Amber,Clear,Amber,2024-10-21
CLM-003378,76.2,Red,Clear,Red,2025-06-14
CLM-003379,9.1,Green,Clear,Green,2024-11-02
CLM-003380,44.2,Amber,Suspected,Amber,2025-01-31
CLM-003381,49.5,Amber,Clear,Amber,2025-09-15
CLM-003382,16.6,Green,Clear,Green,2025-07-05
CLM-003383,36.4,Amber,Clear,Amber,2024-08-21
CLM-003384,15.2,Green,Clear,Green,2025-01-04
CLM-003385,13.4,Green,Clear,Green,2025-10-18
CLM-003386,26.9,Green,Clear,Green,2025-08-25
CLM-003387,19.0,Green,Clear,Green,2026-05-08
CLM-003388,100.0,Red,Clear,Red,2025-05-13
CLM-003389,15.6,Green,Clear,Green,2025-12-09
CLM-003390,45.6,Amber,Clear,Amber,2025-10-10
CLM-003391,14.7,Green,Clear,Green,2026-06-08
CLM-003392,37.6,Amber,Clear,Amber,2025-11-30
CLM-003393,92.8,Red,Clear,Red,2026-02-02
CLM-003394,29.9,Green,Clear,Green,2025-01-30
CLM-003395,31.7,Amber,Clear,Amber,2025-10-01
CLM-003396,38.1,Amber,Clear,Amber,2026-01-17
CLM-003397,52.1,Amber,Clear,Amber,2026-03-09
CLM-003398,41.1,Amber,Clear,Amber,2025-03-09
CLM-003399,36.6,Amber,Clear,Amber,2025-05-18
CLM-003400,31.1,Green,Suspected,Amber,2026-05-05
CLM-003401,26.8,Green,Clear,Green,2025-11-23
CLM-003402,36.1,Amber,Clear,Amber,2026-06-20
CLM-003403,3.3,Green,Clear,Green,2024-12-03
CLM-003404,98.5,Red,Clear,Red,2026-02-16
CLM-003405,23.4,Green,Clear,Green,2025-02-14
CLM-003406,22.1,Green,Clear,Green,2025-06-16
CLM-003407,33.9,Amber,Clear,Amber,2025-03-11
CLM-003408,46.8,Amber,Clear,Amber,2025-06-22
CLM-003409,37.4,Amber,Clear,Amber,2024-11-01
CLM-003410,37.2,Amber,Clear,Amber,2025-04-11
CLM-003411,14.1,Green,Clear,Green,2025-03-20
CLM-003412,21.5,Green,Clear,Green,2025-05-04
CLM-003413,36.1,Amber,Clear,Amber,2026-02-27
CLM-003414,47.0,Amber,Clear,Amber,2025-08-22
CLM-003415,20.3,Green,Clear,Green,2024-07-29
CLM-003416,47.9,Amber,Clear,Amber,2025-06-10
CLM-003417,7.2,Green,Clear,Green,2024-12-14
CLM-003418,40.8,Amber,Clear,Amber,2025-07-23
CLM-003419,22.8,Green,Clear,Green,2026-02-01
CLM-003420,49.4,Amber,Clear,Amber,2025-12-05
CLM-003421,50.6,Amber,Clear,Amber,2024-09-14
CLM-003422,36.8,Amber,Clear,Amber,2026-06-20
CLM-003423,92.5,Red,Clear,Red,2025-07-17
CLM-003424,45.9,Amber,Clear,Amber,2025-07-13
CLM-003425,38.0,Amber,Clear,Amber,2024-08-26
CLM-003426,2.9,Green,Clear,Green,2026-06-20
CLM-003427,9.5,Green,Clear,Green,2025-04-08
CLM-003428,100.0,Red,Suspected,Red,2026-02-21
CLM-003429,15.3,Green,Clear,Green,2025-02-04
CLM-003430,17.5,Green,Clear,Green,2025-06-19
CLM-003431,8.7,Green,Clear,Green,2026-03-08
CLM-003432,15.7,Green,Clear,Green,2026-01-27
CLM-003433,21.5,Green,Clear,Green,2025-03-01
CLM-003434,33.9,Amber,Clear,Amber,2026-02-11
CLM-003435,36.8,Amber,Clear,Amber,2024-08-28
CLM-003436,1.0,Green,Suspected,Green,2025-01-31
CLM-003437,15.1,Green,Suspected,Green,2026-04-07
CLM-003438,56.4,Amber,Clear,Amber,2024-06-29
CLM-003439,10.0,Green,Clear,Green,2025-04-17
CLM-003440,34.2,Amber,Clear,Amber,2026-01-01
CLM-003441,22.5,Green,Clear,Green,2024-08-20
CLM-003442,26.8,Green,Clear,Green,2024-12-07
CLM-003443,6.7,Green,Clear,Green,2025-10-22
CLM-003444,79.7,Red,Clear,Red,2025-09-24
CLM-003445,37.1,Amber,Clear,Amber,2025-08-23
CLM-003446,36.2,Amber,Clear,Amber,2024-12-12
CLM-003447,23.5,Green,Clear,Green,2026-05-20
CLM-003448,36.7,Amber,Clear,Amber,2025-07-24
CLM-003449,11.6,Green,Clear,Green,2026-06-20
CLM-003450,16.1,Green,Clear,Green,2024-10-29
CLM-003451,48.5,Amber,Clear,Amber,2024-08-14
CLM-003452,15.8,Green,Clear,Green,2026-03-04
CLM-003453,23.3,Green,Clear,Green,2025-07-31
CLM-003454,5.8,Green,Clear,Green,2025-06-30
CLM-003455,24.5,Amber,Clear,Green,2025-11-17
CLM-003456,47.3,Amber,Clear,Amber,2026-06-20
CLM-003457,17.9,Green,Clear,Green,2025-02-20
CLM-003458,25.3,Green,Clear,Green,2025-01-07
CLM-003459,44.8,Amber,Clear,Amber,2026-04-26
CLM-003460,10.8,Green,Clear,Green,2024-12-26
CLM-003461,28.6,Amber,Clear,Green,2024-12-27
CLM-003462,6.6,Green,Clear,Green,2026-06-01
CLM-003463,18.6,Green,Clear,Green,2025-09-26
CLM-003464,51.3,Amber,Clear,Amber,2025-12-29
CLM-003465,30.9,Green,Clear,Amber,2026-06-07
CLM-003466,28.9,Green,Clear,Green,2025-11-19
CLM-003467,15.9,Green,Clear,Green,2025-08-12
CLM-003468,36.2,Amber,Clear,Amber,2024-11-12
CLM-003469,14.9,Green,Clear,Green,2026-04-03
CLM-003470,20.8,Green,Clear,Green,2026-01-11
CLM-003471,33.8,Green,Clear,Amber,2025-03-25
CLM-003472,32.5,Green,Clear,Amber,2024-12-23
CLM-003473,64.1,Amber,Clear,Amber,2025-06-15
CLM-003474,100.0,Red,Clear,Red,2026-05-02
CLM-003475,100.0,Red,Clear,Red,2025-01-12
CLM-003476,23.1,Green,Clear,Green,2025-06-28
CLM-003477,38.1,Amber,Clear,Amber,2025-03-30
CLM-003478,40.3,Amber,Clear,Amber,2025-02-27
CLM-003479,11.9,Green,Clear,Green,2025-10-18
CLM-003480,27.0,Green,Clear,Green,2025-11-10
CLM-003481,8.9,Green,Clear,Green,2025-09-23
CLM-003482,13.7,Green,Clear,Green,2025-05-19
CLM-003483,29.8,Amber,Clear,Green,2024-07-29
CLM-003484,25.1,Green,Clear,Green,2024-10-18
CLM-003485,100.0,Red,Clear,Red,2025-07-24
CLM-003486,11.5,Green,Clear,Green,2024-11-29
CLM-003487,30.0,Amber,Clear,Green,2025-12-24
CLM-003488,3.6,Green,Clear,Green,2025-09-10
CLM-003489,36.3,Green,Clear,Amber,2025-10-24
CLM-003490,9.6,Green,Clear,Green,2025-02-03
CLM-003491,58.3,Amber,Clear,Amber,2024-09-05
CLM-003492,91.6,Red,Clear,Red,2025-06-18
CLM-003493,46.7,Amber,Clear,Amber,2025-03-12
CLM-003494,18.3,Green,Clear,Green,2025-03-05
CLM-003495,69.0,Amber,Clear,Amber,2026-04-28
CLM-003496,42.5,Amber,Clear,Amber,2025-07-15
CLM-003497,30.4,Amber,Clear,Amber,2025-12-07
CLM-003498,19.7,Green,Suspected,Green,2026-05-01
CLM-003499,100.0,Red,Suspected,Red,2024-12-18
CLM-003500,13.6,Green,Clear,Green,2025-07-31
CLM-003501,57.8,Amber,Clear,Amber,2025-11-02
CLM-003502,12.6,Green,Clear,Green,2026-01-04
CLM-003503,63.2,Amber,Confirmed,Amber,2024-09-19
CLM-003504,17.0,Green,Clear,Green,2024-12-14
CLM-003505,22.9,Green,Clear,Green,2025-10-05
CLM-003506,100.0,Red,Clear,Red,2025-02-06
CLM-003507,14.2,Green,Clear,Green,2025-03-22
CLM-003508,6.6,Green,Clear,Green,2025-06-22
CLM-003509,32.3,Amber,Clear,Amber,2026-03-18
CLM-003510,5.6,Green,Clear,Green,2024-07-27
CLM-003511,21.8,Amber,Suspected,Green,2024-09-20
CLM-003512,61.9,Amber,Clear,Amber,2026-03-12
CLM-003513,34.7,Amber,Clear,Amber,2026-03-17
CLM-003514,25.4,Green,Clear,Green,2025-01-14
CLM-003515,36.9,Amber,Clear,Amber,2025-01-26
CLM-003516,84.5,Red,Clear,Red,2025-08-03
CLM-003517,52.5,Amber,Clear,Amber,2025-08-05
CLM-003518,15.0,Green,Clear,Green,2025-01-01
CLM-003519,36.1,Amber,Clear,Amber,2025-12-09
CLM-003520,9.9,Green,Clear,Green,2024-10-02
CLM-003521,31.6,Amber,Clear,Amber,2025-05-28
CLM-003522,29.3,Green,Clear,Green,2024-10-18
CLM-003523,37.9,Amber,Clear,Amber,2024-07-10
CLM-003524,100.0,Red,Clear,Red,2026-03-25
CLM-003525,34.9,Green,Suspected,Amber,2024-07-15
CLM-003526,31.9,Amber,Clear,Amber,2026-06-02
CLM-003527,50.4,Amber,Clear,Amber,2024-09-27
CLM-003528,12.5,Green,Clear,Green,2026-04-25
CLM-003529,19.3,Green,Clear,Green,2025-12-18
CLM-003530,32.4,Amber,Clear,Amber,2025-01-12
CLM-003531,29.9,Green,Clear,Green,2026-03-07
CLM-003532,61.0,Amber,Clear,Amber,2025-07-03
CLM-003533,34.7,Amber,Clear,Amber,2025-06-04
CLM-003534,28.5,Green,Clear,Green,2024-08-17
CLM-003535,41.9,Amber,Clear,Amber,2026-04-03
CLM-003536,8.4,Green,Clear,Green,2026-01-25
CLM-003537,7.4,Green,Clear,Green,2025-10-14
CLM-003538,29.2,Amber,Suspected,Green,2025-08-05
CLM-003539,24.0,Green,Clear,Green,2025-11-07
CLM-003540,19.6,Green,Clear,Green,2025-12-12
CLM-003541,14.4,Green,Clear,Green,2025-03-20
CLM-003542,16.4,Green,Clear,Green,2025-11-22
CLM-003543,22.2,Green,Clear,Green,2024-12-07
CLM-003544,27.0,Amber,Clear,Green,2025-05-31
CLM-003545,50.4,Amber,Clear,Amber,2025-11-28
CLM-003546,17.6,Green,Clear,Green,2026-03-07
CLM-003547,37.2,Amber,Clear,Amber,2025-08-03
CLM-003548,4.8,Green,Clear,Green,2024-11-06
CLM-003549,20.4,Green,Clear,Green,2025-10-28
CLM-003550,2.1,Green,Clear,Green,2026-05-14
CLM-003551,18.2,Green,Clear,Green,2026-01-29
