client_id,redemption_date,partner,reward_value
CLI-002142,2026-01-05,Virgin Active,150
CLI-003400,2025-05-15,Engen,600
CLI-000875,2025-02-18,Engen,150
CLI-003474,2025-06-09,Takealot,400
CLI-004198,2025-09-09,Woolworths,150
CLI-002033,2024-07-29,Takealot,250
CLI-005240,2025-05-23,Woolworths,250
CLI-002443,2025-05-18,Virgin Active,150
CLI-005903,2024-12-08,Takealot,400
CLI-006208,2026-04-17,Takealot,150
CLI-005562,2026-03-13,Virgin Active,400
CLI-003869,2024-07-07,Virgin Active,150
CLI-004427,2025-11-26,British Airways,600
CLI-004884,2024-07-07,Takealot,150
CLI-002146,2025-08-07,HBO Max,600
CLI-005575,2024-10-10,Woolworths,150
CLI-002929,2025-09-09,HBO Max,400
CLI-006040,2026-02-26,Virgin Active,150
CLI-003693,2024-10-02,British Airways,250
CLI-004084,2025-11-03,HBO Max,150
CLI-005833,2025-04-10,Takealot,150
CLI-004813,2025-04-19,British Airways,600
CLI-000751,2025-07-10,Engen,400
CLI-005511,2026-03-14,British Airways,400
CLI-004575,2024-11-28,Takealot,250
CLI-002713,2026-01-18,HBO Max,600
CLI-003808,2025-04-03,HBO Max,600
CLI-001990,2024-07-01,Woolworths,400
CLI-004862,2024-12-23,Engen,600
CLI-002005,2025-09-22,British Airways,600
CLI-003402,2024-10-23,Takealot,50
CLI-002202,2026-01-04,Engen,600
CLI-004314,2025-01-09,Virgin Active,50
CLI-005966,2024-11-10,Engen,150
CLI-002982,2024-08-01,Takealot,250
CLI-006223,2024-07-21,Engen,50
CLI-005213,2025-02-13,HBO Max,50
CLI-000857,2026-04-18,Takealot,250
CLI-000192,2025-05-16,British Airways,400
CLI-005288,2025-09-13,HBO Max,50
CLI-003832,2025-06-05,Virgin Active,400
CLI-006044,2025-10-13,Woolworths,50
CLI-000899,2025-01-03,Woolworths,100
CLI-003047,2025-08-01,Engen,150
CLI-003505,2025-12-02,Virgin Active,250
CLI-000447,2025-09-09,HBO Max,150
CLI-004433,2024-09-24,Takealot,150
CLI-002184,2024-06-25,Takealot,600
CLI-002401,2024-11-01,Woolworths,250
CLI-004134,2024-09-24,Takealot,400
CLI-000941,2025-06-11,British Airways,50
CLI-001623,2025-01-12,Woolworths,250
CLI-005857,2025-04-26,Virgin Active,400
CLI-001293,2025-05-23,British Airways,600
CLI-000576,2025-04-22,British Airways,100
CLI-004136,2024-11-13,Engen,250
CLI-000607,2025-01-23,Virgin Active,600
CLI-004455,2024-07-24,Takealot,600
CLI-002960,2025-03-09,Woolworths,400
CLI-000382,2026-05-04,HBO Max,150
CLI-000439,2025-06-03,Woolworths,250
CLI-000596,2025-06-20,Woolworths,150
CLI-001654,2025-12-29,Virgin Active,50
CLI-002620,2025-04-29,Woolworths,600
CLI-005867,2026-06-16,Engen,50
CLI-002818,2026-05-11,British Airways,400
CLI-001792,2024-07-04,Virgin Active,250
CLI-000118,2025-02-22,HBO Max,250
CLI-001161,2026-03-03,Takealot,100
CLI-005988,2026-03-31,Woolworths,400
CLI-001680,2025-08-29,Engen,400
CLI-002600,2025-05-01,Takealot,250
CLI-000480,2025-12-14,Woolworths,400
CLI-005899,2026-05-05,Takealot,50
CLI-001005,2025-12-22,British Airways,600
CLI-001720,2025-10-16,British Airways,400
CLI-006325,2025-08-14,Virgin Active,150
CLI-002857,2026-01-26,Woolworths,250
CLI-002228,2025-02-06,Virgin Active,250
CLI-001703,2025-11-02,Engen,250
CLI-003229,2025-12-01,HBO Max,150
CLI-002102,2024-07-06,Takealot,600
CLI-000636,2026-03-16,Woolworths,400
CLI-003270,2026-04-08,HBO Max,250
CLI-004850,2026-04-02,Takealot,50
CLI-000996,2024-11-18,Virgin Active,250
CLI-002549,2025-05-22,Takealot,100
CLI-004676,2025-02-07,Takealot,50
CLI-005704,2025-05-10,Takealot,100
CLI-001547,2026-02-20,Woolworths,150
CLI-003246,2024-09-03,British Airways,50
CLI-004990,2024-06-24,British Airways,50
CLI-001477,2025-02-07,HBO Max,50
CLI-005619,2024-11-26,Woolworths,50
CLI-005118,2026-06-19,British Airways,400
CLI-004965,2025-05-20,British Airways,150
CLI-005931,2024-12-28,Woolworths,50
CLI-003481,2025-05-08,Woolworths,150
CLI-004902,2025-10-02,Engen,600
CLI-000495,2026-01-04,HBO Max,100
CLI-003843,2025-05-23,Woolworths,400
CLI-006006,2025-03-23,Woolworths,100
CLI-004867,2026-03-05,Woolworths,600
CLI-000596,2025-02-13,Takealot,400
CLI-004697,2024-08-15,British Airways,100
CLI-001606,2026-04-28,Takealot,400
CLI-004132,2024-11-07,Takealot,150
CLI-002978,2025-11-30,Woolworths,150
CLI-005735,2025-04-03,HBO Max,400
CLI-006128,2026-05-21,British Airways,50
CLI-006476,2025-09-14,Takealot,50
CLI-003609,2025-07-29,Takealot,50
CLI-002444,2025-09-25,British Airways,250
CLI-005711,2024-09-09,Virgin Active,400
CLI-004957,2026-03-11,Engen,100
CLI-002341,2025-12-01,Takealot,400
CLI-004757,2025-03-30,HBO Max,50
CLI-000333,2024-10-14,Engen,100
CLI-003999,2024-07-31,British Airways,250
CLI-001467,2024-12-03,Engen,150
CLI-005887,2024-08-28,Virgin Active,50
CLI-001340,2025-05-20,Woolworths,600
CLI-002815,2025-10-09,Takealot,150
CLI-000421,2026-06-01,HBO Max,250
CLI-004068,2024-08-24,Takealot,400
CLI-001163,2025-08-17,British Airways,400
CLI-000987,2025-12-02,HBO Max,100
CLI-000821,2026-03-23,Engen,600
CLI-006448,2024-09-13,Woolworths,250
CLI-001546,2025-02-16,Engen,600
CLI-001398,2025-09-02,Takealot,250
CLI-001071,2025-05-30,Engen,100
CLI-003088,2025-12-19,Virgin Active,150
CLI-004702,2025-06-23,Engen,100
CLI-002286,2025-05-17,Takealot,600
CLI-005048,2024-06-22,Virgin Active,150
CLI-005887,2025-02-25,Takealot,400
CLI-000726,2025-06-28,Engen,100
CLI-001522,2024-12-28,British Airways,150
CLI-005381,2025-05-05,Takealot,150
CLI-003641,2026-01-09,British Airways,600
CLI-004501,2024-09-23,HBO Max,250
CLI-001724,2025-10-17,British Airways,100
CLI-000177,2024-12-06,Takealot,100
CLI-002795,2025-09-12,Takealot,50
CLI-004130,2024-06-20,Virgin Active,100
CLI-003897,2026-04-28,Woolworths,50
CLI-003171,2025-03-05,Woolworths,150
CLI-002403,2026-04-14,Virgin Active,150
CLI-001820,2026-05-23,Woolworths,600
CLI-005071,2025-11-14,Virgin Active,600
CLI-002116,2026-05-18,Woolworths,50
CLI-004594,2026-02-21,Takealot,100
CLI-002482,2025-06-22,British Airways,400
CLI-002497,2025-11-13,Takealot,150
CLI-003627,2024-07-05,Engen,250
CLI-003425,2025-07-21,Takealot,400
CLI-000429,2025-11-06,Engen,250
CLI-001607,2025-08-26,Takealot,150
CLI-005441,2026-05-13,HBO Max,50
CLI-004348,2025-01-15,Engen,250
CLI-002461,2025-08-29,Engen,100
CLI-003481,2026-03-21,British Airways,400
CLI-000420,2025-04-10,HBO Max,250
CLI-000402,2025-07-24,British Airways,250
CLI-004335,2025-11-15,Engen,250
CLI-004478,2026-01-31,HBO Max,150
CLI-002090,2025-10-26,Engen,150
CLI-004648,2025-04-13,Engen,50
CLI-004957,2025-04-26,Takealot,150
CLI-001557,2025-02-10,HBO Max,250
CLI-003100,2026-03-26,HBO Max,150
CLI-003653,2025-11-28,British Airways,50
CLI-000090,2026-02-19,Engen,400
CLI-001441,2025-05-19,Engen,400
CLI-004269,2025-04-06,Woolworths,250
CLI-005829,2025-08-18,Woolworths,150
CLI-006153,2025-03-30,Engen,250
CLI-003973,2026-02-21,HBO Max,100
CLI-004049,2025-03-27,Woolworths,100
CLI-001390,2026-01-25,HBO Max,600
CLI-003372,2026-02-13,Engen,100
CLI-000567,2025-03-26,Virgin Active,150
CLI-005221,2025-06-25,Engen,100
CLI-000402,2025-06-17,British Airways,250
CLI-002147,2026-05-06,Virgin Active,400
CLI-006420,2025-08-30,Takealot,600
CLI-000351,2024-07-26,Virgin Active,100
CLI-000196,2024-09-29,British Airways,250
CLI-005870,2026-04-02,British Airways,150
CLI-002318,2024-08-31,Virgin Active,400
CLI-000929,2024-09-15,Engen,400
CLI-001053,2024-08-11,HBO Max,400
CLI-004459,2026-04-05,HBO Max,400
CLI-005046,2025-10-02,Engen,100
CLI-000675,2024-09-24,Takealot,400
CLI-003708,2025-05-18,Woolworths,150
CLI-002590,2024-10-07,Woolworths,400
CLI-002729,2025-10-20,HBO Max,400
CLI-004964,2026-01-13,British Airways,600
CLI-002097,2026-02-07,Takealot,150
CLI-005059,2026-03-30,HBO Max,250
CLI-002297,2025-04-21,Virgin Active,600
CLI-003189,2025-03-16,Virgin Active,250
CLI-005454,2025-06-25,Virgin Active,50
CLI-002565,2025-10-28,Engen,100
CLI-001629,2025-04-04,Takealot,400
CLI-003598,2024-12-14,Woolworths,400
CLI-000641,2024-08-16,HBO Max,400
CLI-004567,2024-12-24,Woolworths,50
CLI-003663,2026-01-22,British Airways,100
CLI-002519,2025-12-03,Woolworths,100
CLI-005449,2025-03-04,Woolworths,400
CLI-001115,2025-08-11,Takealot,100
CLI-005503,2025-05-04,Woolworths,250
CLI-001991,2024-12-29,British Airways,600
CLI-001843,2026-02-24,Takealot,100
CLI-004531,2025-07-27,Takealot,100
CLI-000736,2025-02-26,Takealot,100
CLI-003000,2025-11-04,Engen,400
CLI-001420,2025-12-11,Woolworths,250
CLI-001692,2025-01-22,Engen,400
CLI-006254,2026-05-22,Virgin Active,150
CLI-002802,2025-02-11,Takealot,250
CLI-004179,2024-11-12,Woolworths,250
CLI-006250,2026-01-24,HBO Max,100
CLI-002888,2025-06-08,Virgin Active,400
CLI-006187,2026-06-13,Woolworths,100
CLI-005341,2025-10-03,Virgin Active,50
CLI-000430,2026-02-08,Takealot,150
CLI-004198,2025-04-20,Woolworths,400
CLI-000010,2025-04-18,British Airways,150
CLI-005533,2026-01-04,Woolworths,600
CLI-003480,2026-01-25,British Airways,400
CLI-001609,2025-03-06,Engen,50
CLI-006118,2025-04-25,Takealot,400
CLI-005339,2026-03-16,Virgin Active,150
CLI-003937,2025-10-30,HBO Max,50
CLI-000598,2024-10-17,Virgin Active,50
CLI-001321,2025-12-26,Takealot,400
CLI-000268,2025-10-03,Virgin Active,250
CLI-005797,2024-10-08,Takealot,400
CLI-000798,2026-06-08,HBO Max,250
CLI-003281,2025-11-07,Virgin Active,600
CLI-001668,2025-08-02,Virgin Active,150
CLI-004619,2025-07-20,Takealot,250
CLI-004403,2026-04-15,Takealot,250
CLI-003923,2024-10-27,Woolworths,150
CLI-000636,2025-01-10,Virgin Active,150
CLI-005472,2025-07-23,Virgin Active,50
CLI-004423,2025-01-11,Virgin Active,150
CLI-002345,2026-03-14,British Airways,250
CLI-001314,2025-03-31,British Airways,150
CLI-005966,2025-06-22,Engen,100
CLI-003043,2025-02-23,Woolworths,50
CLI-001854,2024-10-12,HBO Max,100
CLI-003545,2024-07-01,HBO Max,100
CLI-004217,2025-02-17,HBO Max,50
CLI-005787,2024-08-16,Woolworths,50
CLI-005189,2024-10-25,HBO Max,250
CLI-002827,2025-12-03,Engen,150
CLI-005609,2025-03-10,Takealot,250
CLI-004803,2024-08-05,British Airways,600
CLI-005680,2026-03-02,British Airways,600
CLI-004528,2025-10-21,HBO Max,100
CLI-004029,2025-11-18,Woolworths,400
CLI-005394,2025-07-22,British Airways,400
CLI-001629,2025-05-20,Engen,250
CLI-000492,2025-11-03,HBO Max,400
CLI-005739,2025-04-23,Woolworths,100
CLI-001463,2025-11-11,HBO Max,100
CLI-006454,2025-05-10,Takealot,600
CLI-003832,2025-09-02,HBO Max,400
CLI-004178,2026-03-08,HBO Max,400
CLI-006273,2025-02-16,Takealot,400
CLI-004168,2024-12-25,Virgin Active,50
CLI-002869,2026-03-22,British Airways,400
CLI-004313,2026-04-26,Takealot,50
CLI-006127,2025-03-21,Virgin Active,250
CLI-000838,2026-06-06,Takealot,250
CLI-002197,2024-11-10,Woolworths,150
CLI-004676,2025-05-06,Engen,50
CLI-005148,2024-10-23,HBO Max,400
CLI-004813,2026-03-08,Engen,600
CLI-005199,2026-01-31,Engen,50
CLI-004474,2025-11-06,British Airways,50
CLI-003785,2025-10-05,Engen,150
CLI-000475,2026-01-01,British Airways,50
CLI-004628,2026-06-01,Engen,600
CLI-006364,2026-02-20,Woolworths,150
CLI-000583,2025-03-04,Woolworths,100
CLI-003056,2025-10-12,Virgin Active,150
CLI-003303,2025-01-18,Virgin Active,150
CLI-000301,2024-09-02,Woolworths,150
CLI-001251,2025-06-26,HBO Max,150
CLI-004756,2024-08-10,Woolworths,150
CLI-003047,2026-01-20,Woolworths,100
CLI-001014,2025-02-09,Takealot,150
CLI-001814,2025-02-14,Woolworths,100
CLI-005424,2024-10-17,Woolworths,600
CLI-006180,2025-06-16,HBO Max,400
CLI-001840,2025-03-23,British Airways,100
CLI-004567,2026-03-25,Virgin Active,250
CLI-005696,2025-08-10,Woolworths,400
CLI-003505,2025-08-13,Woolworths,600
CLI-002453,2026-01-09,Virgin Active,50
CLI-005424,2025-07-11,Virgin Active,600
CLI-000267,2024-11-17,Woolworths,100
CLI-001984,2024-08-06,British Airways,100
CLI-005102,2026-02-08,Woolworths,250
CLI-003923,2025-06-12,Takealot,600
CLI-003315,2024-12-30,HBO Max,600
CLI-000908,2024-08-21,Engen,400
CLI-001399,2024-10-08,Virgin Active,250
CLI-003504,2025-05-10,Takealot,150
CLI-004114,2025-04-29,Engen,250
CLI-001150,2025-04-05,Woolworths,150
CLI-004812,2025-09-14,Takealot,150
CLI-003951,2024-07-13,Woolworths,400
CLI-004251,2024-07-01,British Airways,600
CLI-003388,2026-05-10,Engen,100
CLI-005147,2024-12-07,Woolworths,100
CLI-004280,2026-06-06,British Airways,50
CLI-001357,2025-10-10,HBO Max,400
CLI-001776,2025-03-03,Woolworths,150
CLI-006385,2026-01-29,Virgin Active,250
CLI-001316,2025-06-15,Engen,250
CLI-001522,2025-12-10,Virgin Active,600
CLI-006431,2025-06-13,HBO Max,600
CLI-000198,2024-10-31,Woolworths,250
CLI-000876,2025-04-03,HBO Max,250
CLI-003412,2025-05-26,British Airways,600
CLI-005378,2026-02-25,Virgin Active,150
CLI-002452,2026-03-22,Virgin Active,600
CLI-002575,2024-09-27,Virgin Active,250
CLI-002733,2026-01-10,Virgin Active,100
CLI-002116,2025-07-25,Woolworths,400
CLI-000377,2025-03-17,Virgin Active,600
CLI-003483,2025-07-03,Engen,600
CLI-001346,2025-07-25,Takealot,400
CLI-003217,2024-08-08,Woolworths,400
CLI-000164,2026-04-16,Woolworths,150
CLI-000063,2026-01-12,Engen,150
CLI-002751,2025-11-07,British Airways,50
CLI-001556,2026-01-04,Takealot,400
CLI-001788,2026-04-12,British Airways,600
CLI-001281,2024-10-04,Woolworths,600
CLI-004902,2025-03-26,Virgin Active,100
CLI-004314,2025-05-05,Woolworths,100
CLI-005323,2026-05-07,Virgin Active,150
CLI-000445,2025-06-17,HBO Max,100
CLI-002736,2024-09-05,Engen,250
CLI-002795,2025-02-21,Engen,150
CLI-002686,2024-08-27,Engen,100
CLI-003708,2025-05-13,Takealot,600
CLI-003088,2025-04-25,Woolworths,100
CLI-005406,2026-04-22,Takealot,250
CLI-001863,2025-02-06,British Airways,100
CLI-004879,2026-04-14,Woolworths,100
CLI-002851,2025-03-04,Virgin Active,50
CLI-000448,2025-06-02,British Airways,150
CLI-000290,2024-11-12,Takealot,50
CLI-001483,2025-06-25,HBO Max,600
CLI-003194,2025-01-29,Virgin Active,150
CLI-000065,2025-09-01,Engen,50
CLI-000445,2025-03-15,Woolworths,100
CLI-006087,2025-09-11,Takealot,250
CLI-003282,2025-03-09,Takealot,100
CLI-000482,2025-03-18,Takealot,400
CLI-005008,2026-01-30,Engen,400
CLI-002527,2024-11-12,Engen,400
CLI-000030,2026-02-12,Engen,600
CLI-005597,2026-04-20,HBO Max,100
CLI-004688,2024-12-25,Virgin Active,400
CLI-000755,2025-06-13,Woolworths,600
CLI-000175,2025-03-05,Takealot,600
CLI-006414,2024-06-22,British Airways,400
CLI-003232,2024-08-01,Woolworths,50
CLI-001117,2025-12-11,British Airways,250
CLI-003474,2025-03-01,HBO Max,50
CLI-000120,2025-06-18,Takealot,150
CLI-001756,2024-10-03,Engen,100
CLI-001541,2026-01-26,Engen,250
CLI-001974,2025-08-10,Virgin Active,50
CLI-006235,2026-03-24,British Airways,100
CLI-003309,2024-07-20,Virgin Active,600
CLI-002980,2025-07-04,HBO Max,50
CLI-004163,2025-01-13,Virgin Active,100
CLI-003278,2025-10-12,British Airways,600
CLI-005538,2026-03-13,British Airways,100
CLI-005266,2025-12-07,Virgin Active,250
CLI-004130,2025-04-23,HBO Max,250
CLI-006317,2026-05-01,Virgin Active,600
CLI-006019,2026-05-18,HBO Max,400
CLI-003890,2026-05-30,Takealot,600
CLI-001633,2026-06-13,Woolworths,600
CLI-002655,2026-01-01,Virgin Active,150
CLI-006063,2025-12-03,HBO Max,600
CLI-000313,2024-12-23,Engen,100
CLI-001367,2026-01-19,Engen,150
CLI-005944,2025-02-08,HBO Max,50
CLI-005983,2026-04-03,British Airways,250
CLI-002684,2025-07-23,Woolworths,250
CLI-006406,2026-06-14,British Airways,600
CLI-005489,2025-04-25,British Airways,100
CLI-001922,2026-03-17,Takealot,600
CLI-002679,2025-06-14,Virgin Active,50
CLI-002912,2025-10-25,Virgin Active,250
CLI-004880,2025-11-26,Takealot,600
CLI-002557,2025-11-13,Virgin Active,50
CLI-000907,2024-10-03,British Airways,100
CLI-003661,2025-01-04,Virgin Active,50
CLI-006037,2024-12-08,Virgin Active,250
CLI-004794,2026-03-20,British Airways,400
CLI-003086,2025-02-15,Takealot,100
CLI-003893,2026-06-13,Virgin Active,100
CLI-001335,2024-10-10,HBO Max,150
CLI-001846,2024-07-17,HBO Max,600
CLI-003274,2024-09-01,Engen,600
CLI-001564,2025-04-19,HBO Max,600
CLI-002075,2024-07-14,Virgin Active,150
CLI-000174,2024-08-13,Woolworths,100
CLI-002893,2026-02-03,Takealot,250
CLI-005277,2025-10-04,HBO Max,250
CLI-006047,2024-08-26,HBO Max,100
CLI-004485,2026-02-08,Takealot,100
CLI-005994,2026-01-20,Takealot,250
CLI-006208,2024-08-23,Engen,50
CLI-006145,2024-09-01,Virgin Active,100
CLI-001568,2025-03-13,Takealot,600
CLI-000196,2024-12-05,Engen,50
CLI-001580,2024-08-10,Virgin Active,100
CLI-006388,2026-05-19,Woolworths,150
CLI-002458,2025-04-04,HBO Max,250
CLI-006192,2026-03-06,Takealot,50
CLI-006128,2025-09-06,HBO Max,600
CLI-004380,2024-11-10,British Airways,50
CLI-000291,2026-01-10,HBO Max,50
CLI-000991,2025-04-30,Engen,50
CLI-006376,2025-07-13,Engen,600
CLI-001822,2025-12-12,Takealot,150
CLI-001843,2026-05-27,Engen,100
CLI-000307,2026-01-14,Virgin Active,100
CLI-003386,2024-08-02,Virgin Active,150
CLI-000764,2025-07-21,Woolworths,400
CLI-006164,2024-09-29,Virgin Active,150
CLI-002960,2024-10-24,British Airways,150
CLI-000679,2025-01-02,Woolworths,100
CLI-001572,2025-02-05,Woolworths,150
CLI-000339,2026-02-09,Virgin Active,50
CLI-003033,2025-06-24,Woolworths,400
CLI-002713,2026-04-10,Engen,400
CLI-002544,2026-03-05,Engen,400
CLI-000585,2025-04-03,Woolworths,250
CLI-002314,2025-10-05,Woolworths,50
CLI-001757,2025-07-13,British Airways,250
CLI-001262,2024-11-28,Engen,100
